ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,BottleId,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-SOP-016-5194,WO-6879,2026-02-06,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,16857,M,315,0,5,2,7,Conforming,Approved,Approved,Approved - First Pass,2026-02-07 08:57:07.823,—,Elena Santos
LOTE-M-SOP-019-5195,WO-6881,2026-02-07,Shift 2,ISBM-008,M-SOP-019,FR-019-rPET-750,10194,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-02-08 07:35:57.311,—,Elena Santos
LOTE-M-SOP-022-5196,WO-6883,2026-02-08,Shift 1,ISBM-008,M-SOP-022,FR-022-PVC-1000,12803,M,315,0,4,3,7,Conforming,Approved,Approved,Approved - First Pass,2026-02-09 22:17:43.128,—,Elena Santos
LOTE-M-SOP-016-5197,WO-6885,2026-02-10,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,19899,M,315,0,6,11,17,Conforming,Approved,Approved,Approved - First Pass,2026-02-11 18:10:51.773,—,Ana Silva
LOTE-M-SOP-016-5198,WO-6886,2026-02-10,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,4401,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-02-12 00:04:10.986,—,Carlos Mendes
LOTE-M-SOP-022-5199,WO-6887,2026-02-11,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,5182,L,200,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2026-02-12 10:15:47.078,—,Elena Santos
LOTE-M-SOP-019-5200,WO-6889,2026-02-12,Shift 1,ISBM-008,M-SOP-019,FR-019-rPET-750,11278,M,315,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2026-02-13 03:18:59.664,—,Beatriz Costa
LOTE-M-SOP-019-5201,WO-6890,2026-02-12,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-750,4576,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-02-13 21:04:41.276,—,Beatriz Costa
LOTE-M-SOP-022-5202,WO-6892,2026-02-14,Shift 3,ISBM-008,M-SOP-022,FR-022-MDPE-1000,11959,M,315,0,1,12,13,Conforming,Approved,Approved,Approved - First Pass,2026-02-15 03:11:00.548,—,Elena Santos
LOTE-M-SOP-019-5203,WO-6893,2026-02-14,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-750,9477,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-02-16 01:50:45.264,—,Beatriz Costa
LOTE-M-SOP-019-5204,WO-6894,2026-02-15,Shift 2,ISBM-008,M-SOP-019,FR-019-HDPE-600,8810,L,200,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-02-17 00:16:24.617,—,Beatriz Costa
LOTE-M-SOP-022-5205,WO-6895,2026-02-16,Shift 1,ISBM-008,M-SOP-022,FR-022-PP-1000,6365,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-02-17 15:30:15.611,—,Ana Silva
LOTE-M-SOP-022-5206,WO-6896,2026-02-17,shift 3,ISBM-008,M-SOP-022,FR-022-PET-1000,5101,L,200,0,3,8,11,Conforming,Approved,Approved,Approved - First Pass,2026-02-17 21:38:41.660,—,Carlos Mendes
LOTE-M-SOP-022-5207,WO-6898,2026-02-18,Shift 1,ISBM-008,M-SOP-022,FR-022-PP-1000,11189,M,315,0,7,6,13,Conforming,Approved,Approved,Approved - First Pass,2026-02-19 18:18:09.159,—,Carlos Mendes
LOTE-M-SOP-019-5208,WO-6900,2026-02-20,Shift 3,ISBM-008,M-SOP-019,FR-019-HDPE-750,21217,M,315,1,4,10,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-21 09:49:59.509,Leakage:1(Re=1),Beatriz Costa
LOTE-M-SOP-022-5209,WO-6901,2026-02-20,Shift 3,ISBM-008,M-SOP-022,FR-022-HDPE-1000,7247,L,200,0,3,1,4,Conforming,Approved,Approved,Approved - First Pass,2026-02-22 03:17:27.211,—,Elena Santos
LOTE-M-SOP-016-5210,WO-6904,2026-02-22,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,17570,M,315,1,4,13,18,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-24 05:13:39.723,Leakage:1(Re=1),Carlos Mendes
LOTE-M-SOP-022-5211,WO-6907,2026-02-24,Shift 2,ISBM-008,M-SOP-022,FR-022-PETG-1000,16507,M,315,0,3,14,17,Conforming,Approved,Approved,Approved - First Pass,2026-02-25 10:49:48.784,—,Beatriz Costa
LOTE-M-SOP-022-5212,WO-6909,2026-02-25,Shift 2,ISBM-008,M-SOP-022,FR-022-rPET-1000,7328,L,200,0,3,8,11,Conforming,Approved,Approved,Approved - First Pass,2026-02-26 19:33:20.473,—,Elena Santos
LOTE-M-SOP-016-5213,WO-6912,2026-02-27,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,19989,M,315,0,4,12,16,Conforming,Approved,Approved,Approved - First Pass,2026-02-28 15:17:09.765,—,Carlos Mendes
LOTE-M-SOP-022-5214,WO-6913,2026-02-28,Shift 3,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,5861,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-03-01 04:59:47.376,—,Diogo Ferreira
LOTE-M-SOP-022-5215,WO-6915,2026-03-01,Shift 1,ISBM-008,M-SOP-022,FR-022-PVC-1000,12065,M,315,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-03-02 23:12:04.133,—,Elena Santos
LOTE-M-SOP-022-5216,WO-6917,2026-03-03,Shift 3,ISBM-008,M-SOP-022,FR-022-PETG-1000,8979,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-03-03 22:34:22.165,—,Ana Silva
LOTE-M-SOP-022-5217,WO-6920,2026-03-04,Shift 2,ISBM-008,M-SOP-022,FR-022-PETG-1000,14086,M,315,0,6,9,15,Conforming,Approved,Approved,Approved - First Pass,2026-03-05 11:54:39.731,—,Beatriz Costa
LOTE-M-SOP-022-5218,WO-6921,2026-03-05,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,7751,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-03-06 20:43:46.784,—,Diogo Ferreira
LOTE-M-SOP-022-5219,WO-6923,2026-03-06,Shift 2,ISBM-008,M-SOP-022,FR-022-PP-1000,9688,L,200,0,2,15,17,Conforming,Approved,Approved,Approved - First Pass,2026-03-07 13:49:50.888,—,Elena Santos
LOTE-M-SOP-022-5220,WO-6924,2026-03-07,Shift 1,ISBM-008,M-SOP-022,FR-022-rPET-1000,4248,L,200,0,1,9,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-08 01:20:21.365,—,Beatriz Costa
LOTE-M-SOP-022-5221,WO-6927,2026-03-08,Shift 3,ISBM-008,M-SOP-022,FR-022-PP-1000,14225,M,315,0,5,17,22,Conforming,Approved,Approved,Approved - First Pass,2026-03-10 05:53:10.439,—,Elena Santos
LOTE-M-SOP-019-5222,WO-6930,2026-03-11,Shift 3,ISBM-008,M-SOP-019,FR-019-PP-750,23037,M,315,0,6,15,21,Conforming,Approved,Approved,Approved - First Pass,2026-03-12 03:14:21.878,—,Beatriz Costa
LOTE-M-SOP-019-5223,WO-6931,2026-03-12,Shift 3,ISBM-008,M-SOP-019,FR-019-PETG-750,5840,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-03-12 15:30:17.366,—,Ana Silva
LOTE-M-SOP-016-5224,WO-6933,2026-03-13,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,10697,M,315,0,3,9,12,Conforming,Approved,Approved,Approved - First Pass,2026-03-14 04:08:31.162,—,Ana Silva
LOTE-M-SOP-016-5225,WO-6934,2026-03-13,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,7178,L,200,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-03-15 04:40:15.782,—,Diogo Ferreira
LOTE-M-SOP-019-5226,WO-6937,2026-03-15,Shift 3,ISBM-008,M-SOP-019,FR-019-MDPE-750,23096,M,315,0,5,9,14,Conforming,Approved,Approved,Approved - First Pass,2026-03-17 09:47:10.637,—,Elena Santos
LOTE-M-SOP-016-5227,WO-6938,2026-03-16,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,6286,L,200,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-03-17 19:39:59.825,—,Elena Santos
LOTE-M-SOP-022-5228,WO-6940,2026-03-18,SHIFT 1,ISBM-008,M-SOP-022,FR-022-PVC-1000,11436,M,315,0,2,14,16,Conforming,Approved,Approved,Approved - First Pass,2026-03-19 11:58:54.884,—,Elena Santos
LOTE-M-SOP-022-5229,WO-6941,2026-03-18,Shift 2,ISBM-008,M-SOP-022,FR-022-PETG-1000,4870,L,200,1,1,3,5,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-03-20 00:44:11.753,Leakage:1(Re=1),Ana Silva
LOTE-M-SOP-016-5230,WO-6943,2026-03-20,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,6477,L,200,1,1,7,9,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-03-21 07:31:48.768,Leakage:1(Re=1),Diogo Ferreira
LOTE-M-SOP-019-5231,WO-6946,2026-03-22,Shift 1,ISBM-008,M-SOP-019,FR-019-PP-750,22331,M,315,0,3,11,14,Conforming,Approved,Approved,Approved - First Pass,2026-03-23 05:40:46.255,—,Diogo Ferreira
LOTE-M-SOP-022-5232,WO-6949,2026-03-24,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,19755,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-25 20:54:51.797,—,Elena Santos
LOTE-M-SOP-016-5233,WO-6952,2026-03-26,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,23822,M,315,0,5,4,9,Conforming,Approved,Approved,Approved - First Pass,2026-03-28 01:55:56.413,—,Diogo Ferreira
LOTE-M-SOP-022-5234,WO-6954,2026-03-28,Shift 1,ISBM-008,M-SOP-022,FR-022-PET-1000,9525,L,200,0,3,4,7,Conforming,Approved,Approved,Approved - First Pass,2026-03-29 16:47:38.402,—,Beatriz Costa
LOTE-M-SOP-016-5235,WO-6955,2026-03-29,SHIFT 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,9379,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-03-30 11:49:14.249,—,Ana Silva
LOTE-M-SOP-022-5236,WO-6957,2026-03-30,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-1000,9603,L,200,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-31 14:26:20.276,—,Diogo Ferreira
LOTE-M-SOP-019-5237,WO-6958,2026-03-31,Shift 3,ISBM-008,M-SOP-019,FR-019-PP-750,8147,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-04-01 01:01:32.365,—,Beatriz Costa
LOTE-M-SOP-019-5238,WO-6959,2026-03-31,Shift 2,ISBM-008,M-SOP-019,FR-019-PP-750,3477,L,200,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-01 11:10:03.065,—,Carlos Mendes
LOTE-M-SOP-019-5239,WO-6961,2026-04-02,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-600,16698,M,315,0,2,10,12,Conforming,Approved,Approved,Approved - First Pass,2026-04-03 04:22:48.658,—,Beatriz Costa
LOTE-M-SOP-016-5240,WO-6964,2026-04-03,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,26802,M,315,0,9,16,25,Conforming,Approved,Approved,Approved - First Pass,2026-04-04 22:40:40.979,—,Elena Santos
LOTE-M-SOP-019-5241,WO-6966,2026-04-05,Shift 1,ISBM-008,M-SOP-019,FR-019-PETG-750,19173,M,315,0,1,9,10,Conforming,Approved,Approved,Approved - First Pass,2026-04-06 07:43:24.332,—,Diogo Ferreira
LOTE-M-SOP-022-5242,WO-6967,2026-04-06,Shift 3,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,3256,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-04-06 21:48:55.279,—,Elena Santos
LOTE-M-SOP-022-5243,WO-6968,2026-04-06,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-1000,6951,L,200,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-07 05:55:00.787,—,Ana Silva
LOTE-M-SOP-022-5244,WO-6971,2026-04-08,Shift 1,ISBM-008,M-SOP-022,FR-022-PVC-1000,13893,M,315,0,2,11,13,Conforming,Approved,Approved,Approved - First Pass,2026-04-09 08:34:40.424,—,Diogo Ferreira
LOTE-M-SOP-016-5245,WO-6972,2026-04-09,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,6547,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-04-10 00:16:01.421,—,Ana Silva
LOTE-M-SOP-019-5246,WO-6974,2026-04-10,Shift 1,ISBM-008,M-SOP-019,FR-019-rPET-600,15278,M,315,0,4,16,20,Conforming,Approved,Approved,Approved - First Pass,2026-04-11 22:54:25.042,—,Elena Santos
LOTE-M-SOP-016-5247,WO-6975,2026-04-11,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,7746,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-04-12 11:50:28.882,—,Carlos Mendes
LOTE-M-SOP-022-5248,WO-6978,2026-04-13,Shift 3,ISBM-008,M-SOP-022,FR-022-HDPE-1000,10295,M,315,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2026-04-14 04:35:31.599,—,Elena Santos
LOTE-M-SOP-022-5249,WO-6979,2026-04-13,Shift 2,ISBM-008,M-SOP-022,FR-022-PET-1000,4657,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-04-14 07:53:04.019,—,Carlos Mendes
LOTE-M-SOP-019-5250,WO-6980,2026-04-14,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-750,10296,M,315,0,3,3,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-15 01:00:04.994,—,Beatriz Costa
LOTE-M-SOP-019-5251,WO-6983,2026-04-15,Shift 2,ISBM-008,M-SOP-019,FR-019-HDPE-750,14273,M,315,1,2,11,14,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-04-17 10:03:30.587,Leakage:1(Re=1),Diogo Ferreira
LOTE-M-SOP-019-5252,WO-6984,2026-04-16,Shift 2,ISBM-008,M-SOP-019,FR-019-HDPE-600,5155,L,200,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-04-18 06:16:27.889,—,Carlos Mendes
LOTE-M-SOP-016-5253,WO-6986,2026-04-18,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,12794,M,315,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-04-19 11:56:13.052,—,Elena Santos
LOTE-M-SOP-022-5254,WO-6989,2026-04-19,  Shift 2  ,ISBM-008,M-SOP-022,FR-022-PET-1000,15252,M,315,0,8,12,20,Conforming,Approved,Approved,Approved - First Pass,2026-04-20 15:35:41.822,—,Elena Santos
LOTE-M-SOP-019-5255,WO-6990,2026-04-20,Shift 1,ISBM-008,M-SOP-019,FR-019-HDPE-750,6997,L,200,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-21 12:10:08.159,—,Ana Silva
LOTE-M-SOP-016-5256,WO-6991,2026-04-21,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,5408,L,200,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-21 20:48:49.183,—,Ana Silva
LOTE-M-SOP-019-5257,WO-6992,2026-04-21,Shift 2,ISBM-008,M-SOP-019,FR-019-rPET-600,5710,L,200,0,0,13,13,Conforming,Approved,Approved,Approved - First Pass,2026-04-22 17:07:19.576,—,Ana Silva
LOTE-M-SOP-022-5258,WO-6995,2026-04-23,Shift 2,ISBM-008,M-SOP-022,FR-022-PET-1000,13659,M,315,0,3,6,9,Conforming,Approved,Approved,Approved - First Pass,2026-04-24 16:14:32.633,—,Beatriz Costa
LOTE-M-SOP-016-5259,WO-6997,2026-04-24,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,14189,M,315,0,0,12,12,Conforming,Approved,Approved,Approved - First Pass,2026-04-26 00:31:22.409,—,Carlos Mendes
LOTE-M-SOP-016-5260,WO-6999,2026-04-26,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,18189,M,315,0,2,13,15,Conforming,Approved,Approved,Approved - First Pass,2026-04-27 00:54:43.434,—,Beatriz Costa
LOTE-M-SOP-016-5261,WO-7001,2026-04-27,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,15942,M,315,0,3,13,16,Conforming,Approved,Approved,Approved - First Pass,2026-04-29 04:13:23.600,—,Ana Silva
LOTE-M-SOP-022-5262,WO-7003,2026-04-28,  Shift 3  ,ISBM-008,M-SOP-022,FR-022-PETG-1000,11968,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-04-29 19:28:18.050,—,Beatriz Costa
LOTE-M-SOP-022-5263,WO-7006,2026-04-30,Shift 3,ISBM-008,M-SOP-022,FR-022-rPET-1000,18370,M,315,0,2,13,15,Conforming,Approved,Approved,Approved - First Pass,2026-05-02 03:59:37.551,—,Elena Santos
LOTE-M-SOP-019-5264,WO-7009,2026-05-03,SHIFT 3,ISBM-008,M-SOP-019,FR-019-HDPE-600,22046,M,315,0,2,7,9,Conforming,Approved,Approved,Approved - First Pass,2026-05-04 05:32:45.784,—,Ana Silva
LOTE-M-SOP-019-5265,WO-7012,2026-05-04,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-600,15563,M,315,0,5,13,18,Conforming,Approved,Approved,Approved - First Pass,2026-05-05 23:09:56.058,—,Beatriz Costa
LOTE-M-SOP-019-5266,WO-7014,2026-05-06,Shift 1,ISBM-008,M-SOP-019,FR-019-HDPE-600,15941,M,315,0,2,7,9,Conforming,Approved,Approved,Approved - First Pass,2026-05-07 16:23:09.739,—,Ana Silva
LOTE-M-SOP-016-5267,WO-7017,2026-05-08,Shift 3,ISBM-008,M-SOP-016,FR-016-HDPE-600,17825,M,315,0,6,16,22,Conforming,Approved,Approved,Approved - First Pass,2026-05-09 11:40:15.955,—,Diogo Ferreira
LOTE-M-SOP-022-5268,WO-7018,2026-05-09,Shift 3,ISBM-008,M-SOP-022,FR-022-PET-1000,6138,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-05-10 05:42:35.987,—,Ana Silva
LOTE-M-SOP-019-5269,WO-7021,2026-05-10,Shift 2,ISBM-008,M-SOP-019,FR-019-PP-750,20863,M,315,0,7,19,26,Conforming,Approved,Approved,Approved - First Pass,2026-05-11 18:02:35.225,—,Carlos Mendes
LOTE-M-SOP-022-5270,WO-7023,2026-05-12,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-PCR-1000,15922,M,315,1,2,13,16,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-13 13:44:31.058,Leakage:1(Re=1),Ana Silva
LOTE-M-SOP-019-5271,WO-7026,2026-05-14,Shift 2,ISBM-008,M-SOP-019,FR-019-MDPE-750,27025,M,315,0,4,16,20,Conforming,Approved,Approved,Approved - First Pass,2026-05-15 14:32:07.476,—,Beatriz Costa
LOTE-M-SOP-022-5272,WO-7028,2026-05-16,Shift 3,ISBM-008,M-SOP-022,FR-022-HDPE-1000,10466,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-05-17 02:16:58.765,—,Ana Silva
LOTE-M-SOP-016-5273,WO-7030,2026-05-17,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,15550,M,315,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2026-05-19 04:23:05.242,—,Diogo Ferreira
LOTE-M-SOP-016-5274,WO-7031,2026-05-18,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,5706,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-05-19 01:11:03.861,—,Beatriz Costa
LOTE-M-SOP-022-5275,WO-7033,2026-05-19,Shift 1,ISBM-008,M-SOP-022,FR-022-PET-1000,8030,L,200,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-20 14:14:41.325,—,Elena Santos
LOTE-M-SOP-022-5276,WO-7035,2026-05-20,Shift 1,ISBM-008,M-SOP-022,FR-022-HDPE-1000,7551,L,200,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-21 14:22:18.419,—,Ana Silva
LOTE-M-SOP-022-5277,WO-7037,2026-05-21,Shift 1,ISBM-008,M-SOP-022,FR-022-PETG-1000,11191,M,315,0,5,4,9,Conforming,Approved,Approved,Approved - First Pass,2026-05-22 04:52:39.390,—,Beatriz Costa
LOTE-M-SOP-022-5278,WO-7038,2026-05-22,Shift 3,ISBM-008,M-SOP-022,FR-022-rPET-1000,3564,L,200,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-05-23 00:32:42.042,—,Diogo Ferreira
LOTE-M-SOP-016-5279,WO-7040,2026-05-23,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,13748,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-05-24 03:20:14.778,—,Ana Silva
LOTE-M-SOP-016-5280,WO-7041,2026-05-23,shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,6913,L,200,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-05-25 00:40:52.101,—,Ana Silva
LOTE-M-SOP-022-5281,WO-7043,2026-05-25,Shift 1,ISBM-008,M-SOP-022,FR-022-PETG-1000,14702,M,315,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-05-26 05:23:19.870,—,Elena Santos
LOTE-M-SOP-016-5282,WO-7045,2026-05-26,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,14747,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-05-28 00:44:47.439,—,Diogo Ferreira
LOTE-M-SOP-019-5283,WO-7048,2026-05-28,Shift 1,ISBM-008,M-SOP-019,FR-019-HDPE-750,20403,M,315,0,0,14,14,Conforming,Approved,Approved,Approved - First Pass,2026-05-30 01:35:30.350,—,Diogo Ferreira
LOTE-M-SOP-022-5284,WO-7049,2026-05-29,Shift 1,ISBM-008,M-SOP-022,FR-022-PP-PCR-1000,4216,L,200,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-05-30 09:19:21.906,—,Beatriz Costa
LOTE-M-SOP-016-5285,WO-7051,2026-05-30,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,14936,M,315,0,2,11,13,Conforming,Approved,Approved,Approved - First Pass,2026-06-01 00:34:07.876,—,Carlos Mendes
LOTE-M-SOP-016-5286,WO-7052,2026-05-31,shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,5700,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-01 20:56:03.593,—,Carlos Mendes
LOTE-M-SOP-022-5287,WO-7054,2026-06-01,Shift 1,ISBM-008,M-SOP-022,FR-022-PP-PCR-1000,11267,M,315,0,3,6,9,Conforming,Approved,Approved,Approved - First Pass,2026-06-02 15:38:37.848,—,Carlos Mendes
LOTE-M-SOP-016-5288,WO-7055,2026-06-02,Shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,4156,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-03 01:30:39.767,—,Diogo Ferreira
LOTE-M-SOP-019-5289,WO-7057,2026-06-03,Shift 2,ISBM-008,M-SOP-019,FR-019-rPET-750,13893,M,315,0,4,12,16,Conforming,Approved,Approved,Approved - First Pass,2026-06-04 13:33:34.037,—,Carlos Mendes
LOTE-M-SOP-019-5290,WO-7058,2026-06-04,Shift 1,ISBM-008,M-SOP-019,FR-019-HDPE-600,4378,L,200,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-06-04 18:51:34.128,—,Elena Santos
LOTE-M-SOP-019-5291,WO-7061,2026-06-06,Shift 3,ISBM-008,M-SOP-019,FR-019-rPET-750,18699,M,315,0,0,11,11,Conforming,Approved,Approved,Approved - First Pass,2026-06-07 01:30:06.736,—,Diogo Ferreira
LOTE-M-SOP-019-5292,WO-7064,2026-06-07,Shift 3,ISBM-008,M-SOP-019,FR-019-HDPE-750,23652,M,315,0,0,12,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-08 10:30:27.532,—,Beatriz Costa
LOTE-M-SOP-022-5293,WO-7066,2026-06-09,SHIFT 1,ISBM-008,M-SOP-022,FR-022-PET-1000,7795,L,200,0,5,7,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-10 05:25:32.805,—,Carlos Mendes
LOTE-M-SOP-019-5294,WO-7067,2026-06-10,Shift 3,ISBM-008,M-SOP-019,FR-019-HDPE-750,4606,L,200,1,1,3,5,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-10 19:47:50.824,Leakage:1(Re=1),Ana Silva
LOTE-M-SOP-022-5295,WO-7070,2026-06-11,shift 2,ISBM-008,M-SOP-022,FR-022-rPET-1000,18885,M,315,0,5,9,14,Conforming,Approved,Approved,Approved - First Pass,2026-06-13 00:56:41.058,—,Ana Silva
LOTE-M-SOP-022-5296,WO-7071,2026-06-12,Shift 2,ISBM-008,M-SOP-022,FR-022-PETG-1000,6881,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-06-14 01:33:26.549,—,Elena Santos
LOTE-M-SOP-016-5297,WO-7072,2026-06-13,shift 1,ISBM-008,M-SOP-016,FR-016-HDPE-600,8232,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-14 14:46:58.335,—,Ana Silva
LOTE-M-SOP-016-5298,WO-7074,2026-06-14,Shift 2,ISBM-008,M-SOP-016,FR-016-HDPE-600,8168,L,200,0,2,15,17,Conforming,Approved,Approved,Approved - First Pass,2026-06-16 05:21:25.109,—,Diogo Ferreira
LOTE-M-SOP-016-5299,WO-7075,2026-06-15,  Shift 1  ,ISBM-008,M-SOP-016,FR-016-HDPE-600,7720,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-16 09:08:05.280,—,Diogo Ferreira
LOTE-M-SOP-019-5300,WO-7078,2026-06-17,Shift 2,ISBM-008,M-SOP-019,FR-019-rPET-750,22836,M,315,0,4,13,17,Conforming,Approved,Approved,Approved - First Pass,2026-06-18 20:36:20.938,—,Diogo Ferreira
LOTE-M-SOP-019-5301,WO-7081,2026-06-19,Shift 2,ISBM-008,M-SOP-019,FR-019-HDPE-PCR-750,28143,M,315,0,3,14,17,Conforming,Approved,Approved,Approved - First Pass,2026-06-21 07:04:31.805,—,Elena Santos
LOTE-M-SOP-019-5302,WO-7082,2026-06-20,shift 1,ISBM-008,M-SOP-019,FR-019-MDPE-750,7129,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-06-21 05:36:21.193,—,Carlos Mendes
LOTE-M-SOP-019-5303,WO-7083,2026-06-21,Shift 3,ISBM-008,M-SOP-019,FR-019-PET-750,7509,L,200,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-06-21 19:03:39.909,—,Beatriz Costa
