RecordSeq,Date,Process,MachineId,Shift,WorkOrder,MaterialId,MaterialLot,StartWeightKg,EndWeightKg
14761,2026-12-17,Hot Foil Stamping,HF-001,Shift 2,WO-14315,COR-004,COL-COR-004-041,135.09,130.26
14762,2026-12-17,Hot Foil Stamping,HF-001,SHIFT 1,WO-14316,COR-008,COL-COR-008-130,90.85,86.85
14763,2026-12-19,Hot Foil Stamping,HF-001,Shift 1,WO-14317,COR-008,COL-COR-008-130,86.85,82.85
14764,2026-12-20,HOT FOIL STAMPING,HF-002,Shift 3,WO-14318,COR-007,COL-COR-007-052,57.6,53.6
14765,2026-12-20,Hot Foil Stamping,HF-002,Shift 3,WO-14319,COR-007,COL-COR-007-052,53.6,49.6
14766,2026-12-21,Hot Foil Stamping,HF-001,Shift 3,WO-14320,COR-008,COL-COR-008-130,82.85,78.85
14767,2026-12-21,Hot Foil Stamping,HF-001,Shift 2,WO-14321,COR-008,COL-COR-008-130,78.85,74.85
14768,2026-12-22,Hot Foil Stamping,HF-002,Shift 2,WO-14322,COR-008,COL-COR-008-130,74.85,70.85
14769,2026-12-23,Hot Foil Stamping,HF-001,Shift 1,WO-14323,COR-004,COL-COR-004-041,130.26,126.26
14770,2026-12-23,Hot Foil Stamping,HF-001,Shift 2,WO-14324,COR-004,COL-COR-004-041,126.26,122.26
14771,2026-12-24,Hot Foil Stamping,HF-002,Shift 3,WO-14325,COR-008,COL-COR-008-130,70.85,66.85
14772,2026-12-24,Hot Foil Stamping,HF-002,Shift 2,WO-14326,COR-008,COL-COR-008-130,66.85,62.85
14773,2026-12-26,HOT FOIL STAMPING,HF-002,Shift 3,WO-14327,COR-008,COL-COR-008-130,62.85,58.85
14774,2026-12-26,Hot Foil Stamping,HF-002,shift 3,WO-14328,COR-008,COL-COR-008-130,58.85,54.85
14775,2026-12-26,Hot Foil Stamping,HF-002,Shift 2,WO-14329,COR-008,COL-COR-008-130,54.85,50.85
14776,2026-12-27,Hot Foil Stamping,HF-001,Shift 2,WO-14330,COR-004,COL-COR-004-041,122.26,117.72
14777,2026-12-28,Hot Foil Stamping,HF-001,Shift 3,WO-14331,COR-004,COL-COR-004-041,117.72,111.93
14778,2026-12-29,Hot Foil Stamping,HF-001,Shift 1,WO-14332,COR-004,COL-COR-004-041,111.93,107.75
14779,2026-12-29,  Hot Foil Stamping  ,HF-001,Shift 1,WO-14333,COR-004,COL-COR-004-041,107.75,102.84
14780,2026-12-30,Hot Foil Stamping,HF-001,Shift 1,WO-14334,COR-004,COL-COR-004-041,102.84,98.56
14781,2026-12-30,Hot Foil Stamping,HF-001,Shift 1,WO-14335,COR-004,COL-COR-004-041,98.56,94.56
14782,2026-12-30,Hot Foil Stamping,HF-001,  Shift 3  ,WO-14336,COR-004,COL-COR-004-041,94.56,88.89
14783,2025-07-02,Hot Foil Stamping,HF-002,Shift 3,WO-14337,COR-008,COL-COR-008-130,50.85,46.85
14784,2025-07-04,Hot Foil Stamping,HF-001,Shift 2,WO-14338,COR-006,COL-COR-006-019,142.22,138.22
14785,2025-07-05,Hot Foil Stamping,HF-001,Shift 1,WO-14339,COR-006,COL-COR-006-019,138.22,134.22
14786,2025-07-10,Hot Foil Stamping,HF-002,Shift 3,WO-14346,COR-008,COL-COR-008-130,46.85,42.85
14787,2025-07-11,  Hot Foil Stamping  ,HF-001,Shift 3,WO-14347,COR-008,COL-COR-008-130,42.85,38.85
14788,2025-07-15,Hot Foil Stamping,HF-001,Shift 3,WO-14348,COR-008,COL-COR-008-130,38.85,34.85
14789,2025-07-16,Hot Foil Stamping,HF-001,Shift 1,WO-14349,COR-008,COL-COR-008-130,34.85,30.85
14790,2025-07-16,Hot Foil Stamping,HF-001,Shift 1,WO-14350,COR-008,COL-COR-008-130,30.85,26.85
14791,2025-07-31,Hot Foil Stamping,HF-001,Shift 2,WO-14363,COR-008,COL-COR-008-130,26.85,22.85
14792,2025-08-01,Hot Foil Stamping,HF-001,Shift 1,WO-14364,COR-008,COL-COR-008-130,22.85,18.85
14793,2025-08-02,Hot Foil Stamping,HF-001,Shift 2,WO-14365,COR-008,COL-COR-008-130,18.85,14.85
14794,2025-08-03,Hot Foil Stamping,HF-001,Shift 2,WO-14366,COR-008,COL-COR-008-130,14.85,10.85
14795,2025-08-03,Hot Foil Stamping,HF-002,Shift 2,WO-14367,COR-008,COL-COR-008-130,10.85,6.85
14796,2025-08-04,Hot Foil Stamping,HF-001,Shift 2,WO-14368,COR-006,COL-COR-006-019,134.22,130.22
14797,2025-08-05,Hot Foil Stamping,HF-001,shift 1,WO-14369,COR-006,COL-COR-006-019,130.22,126.22
14798,2025-08-07,hot foil stamping,HF-001,Shift 3,WO-14370,COR-006,COL-COR-006-019,126.22,122.22
14799,2025-08-08,Hot Foil Stamping,HF-001,Shift 1,WO-14371,COR-006,COL-COR-006-019,122.22,118.22
14800,2025-08-08,  Hot Foil Stamping  ,HF-002,  Shift 3  ,WO-14372,COR-008,COL-COR-008-130,6.85,2.85
14801,2025-08-09,Hot Foil Stamping,HF-002,Shift 2,WO-14373,COR-008,COL-COR-008-130,2.85,0.0
14802,2025-08-09,Hot Foil Stamping,HF-002,shift 2,WO-14373,COR-008,COL-COR-008-131,180.94,179.78
14803,2025-08-11,HOT FOIL STAMPING,HF-002,Shift 3,WO-14374,COR-008,COL-COR-008-131,179.78,175.78
14804,2025-08-13,Hot Foil Stamping,HF-002,SHIFT 2,WO-14378,COR-008,COL-COR-008-131,175.78,171.78
14805,2025-08-14,Hot Foil Stamping,HF-002,Shift 3,WO-14379,COR-008,COL-COR-008-131,171.78,167.78
14806,2025-08-15,Hot Foil Stamping,HF-002,Shift 2,WO-14380,COR-002,COL-COR-002-031,126.65,122.65
14807,2025-08-21,Hot Foil Stamping,HF-001,Shift 2,WO-14382,COR-008,COL-COR-008-131,167.78,163.78
14808,2025-08-30,Hot Foil Stamping,HF-002,Shift 3,WO-14387,COR-008,COL-COR-008-131,163.78,159.78
14809,2025-09-07,Hot Foil Stamping,HF-001,Shift 1,WO-14396,COR-008,COL-COR-008-131,159.78,155.78
14810,2025-09-07,Hot Foil Stamping,HF-001,Shift 2,WO-14397,COR-008,COL-COR-008-131,155.78,151.78
14811,2025-09-13,Hot Foil Stamping,HF-002,Shift 2,WO-14402,COR-008,COL-COR-008-131,151.78,147.78
14812,2025-10-08,hot foil stamping,HF-002,Shift 3,WO-14426,COR-008,COL-COR-008-131,147.78,143.78
14813,2025-10-08,Hot Foil Stamping,HF-002,Shift 2,WO-14427,COR-008,COL-COR-008-131,143.78,139.78
14814,2025-10-12,Hot Foil Stamping,HF-002,Shift 3,WO-14428,COR-008,COL-COR-008-131,139.78,135.78
14815,2025-10-21,Hot Foil Stamping,HF-001,Shift 2,WO-14434,COR-008,COL-COR-008-131,135.78,131.78
14816,2025-10-22,Hot Foil Stamping,HF-001,Shift 2,WO-14435,COR-008,COL-COR-008-131,131.78,127.78
14817,2025-10-22,Hot Foil Stamping,HF-001,Shift 3,WO-14436,COR-008,COL-COR-008-131,127.78,123.78
14818,2025-10-26,Hot Foil Stamping,HF-001,shift 1,WO-14439,COR-008,COL-COR-008-131,123.78,119.78
14819,2025-10-26,Hot Foil Stamping,HF-002,Shift 2,WO-14440,COR-008,COL-COR-008-131,119.78,115.78
14820,2025-11-13,Hot Foil Stamping,HF-001,Shift 2,WO-14453,COR-008,COL-COR-008-131,115.78,111.78
14821,2025-11-14,Hot Foil Stamping,HF-001,Shift 1,WO-14454,COR-008,COL-COR-008-131,111.78,107.78
14822,2025-11-17,Hot Foil Stamping,HF-002,Shift 1,WO-14455,COR-008,COL-COR-008-131,107.78,103.78
14823,2025-11-18,Hot Foil Stamping,HF-002,Shift 3,WO-14456,COR-008,COL-COR-008-131,103.78,99.78
14824,2025-11-18,Hot Foil Stamping,HF-002,Shift 3,WO-14457,COR-008,COL-COR-008-131,99.78,95.78
14825,2025-12-05,Hot Foil Stamping,HF-002,Shift 2,WO-14468,COR-002,COL-COR-002-031,122.65,118.65
14826,2025-12-05,Hot Foil Stamping,HF-002,Shift 1,WO-14469,COR-002,COL-COR-002-031,118.65,114.65
14827,2025-12-07,Hot Foil Stamping,HF-002,Shift 3,WO-14470,COR-002,COL-COR-002-031,114.65,110.65
14828,2025-12-07,Hot Foil Stamping,HF-002,SHIFT 2,WO-14471,COR-008,n/a,95.78,91.78
14829,2025-12-11,Hot Foil Stamping,HF-001,SHIFT 1,WO-14475,COR-008,COL-COR-008-131,91.78,87.78
14830,2025-12-10,hot foil stamping,HF-001,Shift 2,WO-14476,COR-008,COL-COR-008-131,87.78,83.78
14831,2025-12-12,Hot Foil Stamping,HF-002,Shift 1,WO-14477,COR-008,COL-COR-008-131,83.78,79.78
14832,2025-12-13,Hot Foil Stamping,HF-002,Shift 1,WO-14478,COR-008,COL-COR-008-131,79.78,75.78
14833,2025-12-18,Hot Foil Stamping,HF-002,Shift 1,WO-14482,COR-008,COL-COR-008-131,75.78,71.78
14834,2025-12-19,Hot Foil Stamping,HF-002,Shift 2,WO-14483,COR-008,COL-COR-008-131,71.78,67.78
14835,2025-12-24,Hot Foil Stamping,HF-002,Shift 3,WO-14486,COR-008,COL-COR-008-131,67.78,63.78
14836,2025-12-31,Hot Foil Stamping,HF-001,Shift 1,WO-14491,COR-008,COL-COR-008-131,63.78,59.78
14837,2026-01-02,Hot Foil Stamping,HF-001,Shift 3,WO-14492,COR-008,COL-COR-008-131,59.78,55.78
14838,2026-01-03,Hot Foil Stamping,HF-001,shift 1,WO-14493,COR-008,COL-COR-008-131,55.78,51.78
14839,2026-01-11,Hot Foil Stamping,HF-002,Shift 1,WO-14496,COR-008,COL-COR-008-131,51.78,47.78
14840,2026-01-11,Hot Foil Stamping,HF-002,SHIFT 1,WO-14497,COR-008,COL-COR-008-131,47.78,43.78
14841,2026-01-19,Hot Foil Stamping,HF-002,Shift 1,WO-14500,COR-008,COL-COR-008-131,43.78,39.78
14842,2026-01-19,Hot Foil Stamping,HF-002,Shift 2,WO-14501,COR-008,COL-COR-008-131,39.78,35.78
14843,2026-01-25,Hot Foil Stamping,HF-002,Shift 3,WO-14506,COR-006,COL-COR-006-019,118.22,114.22
14844,2026-02-11,Hot Foil Stamping,HF-002,Shift 2,WO-14516,COR-008,COL-COR-008-131,35.78,31.78
14845,2026-02-12,Hot Foil Stamping,HF-002,Shift 2,WO-14517,COR-008,COL-COR-008-131,31.78,27.78
14846,2026-02-14,Hot Foil Stamping,HF-002,Shift 1,WO-14518,COR-008,COL-COR-008-131,27.78,23.78
14847,2026-02-15,Hot Foil Stamping,HF-002,  Shift 3  ,WO-14519,COR-008,COL-COR-008-131,23.78,19.78
14848,2026-02-16,Hot Foil Stamping,HF-002,Shift 3,WO-14520,COR-008,COL-COR-008-131,19.78,15.78
14849,2026-02-16,Hot Foil Stamping,HF-001,  Shift 2  ,WO-14521,COR-008,,15.78,11.78
14850,2026-02-16,Hot Foil Stamping,HF-001,Shift 3,WO-14522,COR-008,COL-COR-008-131,11.78,7.78
14851,2026-02-18,Hot Foil Stamping,HF-001,Shift 1,WO-14524,COR-008,COL-COR-008-131,7.78,3.78
14852,2026-02-19,Hot Foil Stamping,HF-001,SHIFT 1,WO-14525,COR-008,COL-COR-008-131,3.78,0.0
14853,2026-02-19,Hot Foil Stamping,HF-001,Shift 1,WO-14525,COR-008,COL-COR-008-132,204.93,204.71
14854,2026-02-23,Hot Foil Stamping,HF-002,  Shift 2  ,WO-14528,COR-008,COL-COR-008-132,204.71,200.71
14855,2026-02-26,Hot Foil Stamping,HF-002,Shift 1,WO-14530,COR-008,COL-COR-008-132,200.71,196.71
14856,2026-02-26,Hot Foil Stamping,HF-002,Shift 2,WO-14531,COR-008,COL-COR-008-132,196.71,192.71
14857,2026-02-28,Hot Foil Stamping,HF-002,Shift 3,WO-14532,COR-008,COL-COR-008-132,192.71,188.71
14858,2026-02-27,Hot Foil Stamping,HF-001,Shift 3,WO-14533,COR-008,COL-COR-008-132,188.71,184.71
14859,2026-03-02,Hot Foil Stamping,HF-001,Shift 2,WO-14534,COR-008,COL-COR-008-132,184.71,180.71
14860,2026-03-03,Hot Foil Stamping,HF-001,Shift 2,WO-14535,COR-008,COL-COR-008-132,180.71,176.71
14861,2026-03-06,Hot Foil Stamping,HF-001,Shift 2,WO-14538,COR-008,COL-COR-008-132,176.71,172.71
14862,2026-03-11,Hot Foil Stamping,HF-001,Shift 2,WO-14543,COR-008,COL-COR-008-132,172.71,168.71
14863,2026-03-12,Hot Foil Stamping,HF-001,Shift 2,WO-14544,COR-008,COL-COR-008-132,168.71,164.71
14864,2026-03-15,Hot Foil Stamping,HF-002,Shift 2,WO-14547,COR-006,COL-COR-006-019,114.22,110.22
14865,2026-03-15,Hot Foil Stamping,HF-002,Shift 3,WO-14548,COR-006,COL-COR-006-019,110.22,106.22
14866,2026-03-17,Hot Foil Stamping,HF-002,Shift 3,WO-14549,COR-006,COL-COR-006-019,106.22,102.22
14867,2026-03-19,HOT FOIL STAMPING,HF-002,Shift 1,WO-14553,COR-002,COL-COR-002-031,110.65,106.65
14868,2026-03-19,Hot Foil Stamping,HF-002,SHIFT 2,WO-14554,COR-002,COL-COR-002-031,106.65,102.65
14869,2026-03-22,Hot Foil Stamping,HF-002,Shift 3,WO-14557,COR-008,COL-COR-008-132,164.71,160.71
14870,2026-04-14,Hot Foil Stamping,HF-001,Shift 2,WO-14576,COR-008,COL-COR-008-132,160.71,156.71
14871,2026-04-16,HOT FOIL STAMPING,HF-001,  Shift 3  ,WO-14577,COR-008,COL-COR-008-132,156.71,152.71
14872,2026-04-15,Hot Foil Stamping,HF-001,Shift 3,WO-14578,COR-008,COL-COR-008-132,152.71,148.71
14873,2026-04-17,Hot Foil Stamping,HF-001,Shift 1,WO-14579,COR-008,COL-COR-008-132,148.71,144.71
14874,2026-04-18,Hot Foil Stamping,HF-001,Shift 3,WO-14580,COR-008,COL-COR-008-132,144.71,140.71
14875,2026-04-22,Hot Foil Stamping,HF-002,Shift 2,WO-14585,COR-006,COL-COR-006-019,102.22,98.22
14876,2026-04-23,Hot Foil Stamping,HF-002,Shift 2,WO-14586,COR-006,COL-COR-006-019,98.22,94.22
14877,2026-04-23,Hot Foil Stamping,HF-002,Shift 2,WO-14587,COR-008,COL-COR-008-132,140.71,136.71
14878,2026-04-28,Hot Foil Stamping,HF-001,Shift 1,WO-14590,COR-008,COL-COR-008-132,136.71,132.71
14879,2026-04-29,Hot Foil Stamping,HF-001,Shift 1,WO-14591,COR-008,COL-COR-008-132,132.71,128.71
14880,2026-04-30,Hot Foil Stamping,HF-001,Shift 3,WO-14592,COR-008,-,128.71,124.71
14881,2026-05-01,Hot Foil Stamping,HF-001,Shift 1,WO-14593,COR-002,COL-COR-002-031,102.65,98.65
14882,2026-05-03,HOT FOIL STAMPING,HF-001,Shift 3,WO-14594,COR-002,COL-COR-002-031,98.65,94.65
14883,2026-05-04,Hot Foil Stamping,HF-001,Shift 3,WO-14595,COR-008,n/a,124.71,120.71
14884,2026-05-05,Hot Foil Stamping,HF-001,Shift 1,WO-14596,COR-008,COL-COR-008-132,120.71,116.71
14885,2026-05-06,HOT FOIL STAMPING,HF-001,  Shift 3  ,WO-14597,COR-008,COL-COR-008-132,116.71,112.71
14886,2026-05-15,Hot Foil Stamping,HF-001,Shift 1,WO-14601,COR-008,COL-COR-008-132,112.71,108.71
14887,2026-05-26,Hot Foil Stamping,HF-001,  Shift 2  ,WO-14612,COR-002,COL-COR-002-031,94.65,90.65
14888,2026-05-26,Hot Foil Stamping,HF-001,Shift 1,WO-14613,COR-002,COL-COR-002-031,90.65,86.65
14889,2026-05-30,Hot Foil Stamping,HF-002,Shift 1,WO-14618,COR-008,COL-COR-008-132,108.71,104.71
14890,2026-06-01,Hot Foil Stamping,HF-001,Shift 3,WO-14620,COR-008,COL-COR-008-132,104.71,100.71
14891,2026-06-13,Hot Foil Stamping,HF-001,shift 2,WO-14629,COR-008,COL-COR-008-132,100.71,96.71
14892,2026-06-14,Hot Foil Stamping,HF-001,Shift 1,WO-14630,COR-008,COL-COR-008-132,96.71,92.71
14893,2026-06-15,Hot Foil Stamping,HF-001,shift 1,WO-14631,COR-008,COL-COR-008-132,92.71,88.71
14894,2026-06-23,Hot Foil Stamping,HF-002,Shift 1,WO-14636,COR-008,COL-COR-008-132,88.71,84.71
14895,2026-06-24,Hot Foil Stamping,HF-002,Shift 1,WO-14637,COR-008,COL-COR-008-132,84.71,80.71
14896,2026-06-25,Hot Foil Stamping,HF-001,Shift 2,WO-14639,COR-008,COL-COR-008-132,80.71,76.71
14897,2026-06-26,Hot Foil Stamping,HF-001,Shift 2,WO-14640,COR-008,COL-COR-008-132,76.71,72.71
14898,2026-06-27,Hot Foil Stamping,HF-001,Shift 1,WO-14641,COR-008,COL-COR-008-132,72.71,68.71
14899,2026-06-30,Hot Foil Stamping,HF-002,SHIFT 1,WO-14642,COR-008,COL-COR-008-132,68.71,64.71
14900,2026-07-01,hot foil stamping,HF-002,Shift 2,WO-14643,COR-008,COL-COR-008-132,64.71,60.71
14901,2026-07-01,Hot Foil Stamping,HF-002,Shift 2,WO-14644,COR-008,COL-COR-008-132,60.71,56.71
14902,2026-07-10,Hot Foil Stamping,HF-001,Shift 3,WO-14654,COR-008,COL-COR-008-132,56.71,52.71
14903,2026-07-11,Hot Foil Stamping,HF-001,Shift 2,WO-14655,COR-008,COL-COR-008-132,52.71,48.71
14904,2026-07-19,Hot Foil Stamping,HF-001,Shift 2,WO-14661,COR-008,COL-COR-008-132,48.71,44.71
14905,2026-07-20,Hot Foil Stamping,HF-001,Shift 1,WO-14662,COR-008,COL-COR-008-132,44.71,40.71
14906,2026-07-20,HOT FOIL STAMPING,HF-002,Shift 2,WO-14663,COR-008,COL-COR-008-132,40.71,36.71
14907,2026-07-21,Hot Foil Stamping,HF-002,Shift 3,WO-14664,COR-008,COL-COR-008-132,36.71,32.71
14908,2026-07-28,Hot Foil Stamping,HF-002,Shift 1,WO-14673,COR-008,COL-COR-008-132,32.71,28.71
14909,2026-07-30,Hot Foil Stamping,HF-002,Shift 1,WO-14674,COR-008,,28.71,24.71
14910,2026-08-03,Hot Foil Stamping,HF-002,Shift 2,WO-14677,COR-008,COL-COR-008-132,24.71,20.71
14911,2026-08-04,Hot Foil Stamping,HF-002,Shift 1,WO-14678,COR-008,COL-COR-008-132,20.71,16.71
14912,2026-08-18,Hot Foil Stamping,HF-001,Shift 3,WO-14685,COR-008,COL-COR-008-132,16.71,12.71
14913,2026-08-19,Hot Foil Stamping,HF-001,Shift 3,WO-14686,COR-008,COL-COR-008-132,12.71,8.71
14914,2026-08-20,Hot Foil Stamping,HF-001,Shift 3,WO-14687,COR-008,COL-COR-008-132,8.71,4.71
14915,2026-08-23,Hot Foil Stamping,HF-001,Shift 2,WO-14689,COR-008,COL-COR-008-132,4.71,0.71
14916,2026-08-25,Hot Foil Stamping,HF-001,Shift 1,WO-14690,COR-008,---,0.71,0.0
14917,2026-08-25,HOT FOIL STAMPING,HF-001,Shift 1,WO-14690,COR-008,COL-COR-008-133,150.75,147.47
14918,2026-08-26,Hot Foil Stamping,HF-001,Shift 3,WO-14691,COR-008,COL-COR-008-133,147.47,143.47
14919,2026-08-26,Hot Foil Stamping,HF-001,Shift 2,WO-14693,COR-002,COL-COR-002-031,86.65,82.65
14920,2026-08-27,Hot Foil Stamping,HF-001,Shift 2,WO-14694,COR-002,/,82.65,78.65
14921,2026-08-29,Hot Foil Stamping,HF-001,  Shift 1  ,WO-14695,COR-002,COL-COR-002-031,78.65,74.65
14922,2026-08-31,Hot Foil Stamping,HF-002,Shift 1,WO-14698,COR-008,COL-COR-008-133,143.47,139.47
14923,2026-08-31,Hot Foil Stamping,HF-002,Shift 2,WO-14699,COR-008,COL-COR-008-133,139.47,135.47
14924,2026-09-01,Hot Foil Stamping,HF-002,Shift 2,WO-14700,COR-008,COL-COR-008-133,135.47,131.47
14925,2026-09-02,Hot Foil Stamping,HF-002,Shift 1,WO-14701,COR-008,COL-COR-008-133,131.47,127.47
14926,2026-09-06,Hot Foil Stamping,HF-001,Shift 2,WO-14704,COR-008,COL-COR-008-133,127.47,123.47
14927,2026-09-06,Hot Foil Stamping,HF-001,Shift 3,WO-14705,COR-008,COL-COR-008-133,123.47,119.47
14928,2026-09-08,hot foil stamping,HF-001,Shift 3,WO-14706,COR-008,COL-COR-008-133,119.47,115.47
14929,2026-09-12,Hot Foil Stamping,HF-002,Shift 3,WO-14709,COR-008,COL-COR-008-133,115.47,111.47
14930,2026-09-12,Hot Foil Stamping,HF-002,Shift 3,WO-14710,COR-008,COL-COR-008-133,111.47,107.47
14931,2026-09-19,Hot Foil Stamping,HF-001,Shift 3,WO-14716,COR-008,COL-COR-008-133,107.47,103.47
14932,2026-09-19,Hot Foil Stamping,HF-001,Shift 1,WO-14717,COR-008,COL-COR-008-133,103.47,99.47
14933,2026-09-19,Hot Foil Stamping,HF-001,Shift 2,WO-14718,COR-008,COL-COR-008-133,99.47,95.47
14934,2026-09-22,Hot Foil Stamping,HF-002,Shift 3,WO-14719,COR-008,COL-COR-008-133,95.47,91.47
14935,2026-09-22,Hot Foil Stamping,HF-002,  Shift 3  ,WO-14720,COR-008,COL-COR-008-133,91.47,87.47
14936,2026-09-23,Hot Foil Stamping,HF-002,shift 1,WO-14721,COR-008,COL-COR-008-133,87.47,83.47
14937,2026-09-24,Hot Foil Stamping,HF-002,Shift 3,WO-14722,COR-008,COL-COR-008-133,83.47,79.47
14938,2026-10-07,Hot Foil Stamping,HF-002,Shift 3,WO-14733,COR-008,COL-COR-008-133,79.47,75.47
14939,2026-10-08,Hot Foil Stamping,HF-001,Shift 3,WO-14734,COR-008,COL-COR-008-133,75.47,71.47
14940,2026-10-08,Hot Foil Stamping,HF-001,Shift 1,WO-14735,COR-008,COL-COR-008-133,71.47,67.47
14941,2026-10-08,Hot Foil Stamping,HF-001,Shift 2,WO-14736,COR-008,COL-COR-008-133,67.47,63.47
14942,2026-10-13,HOT FOIL STAMPING,HF-002,  Shift 2  ,WO-14739,COR-008,COL-COR-008-133,63.47,59.47
14943,2026-10-15,Hot Foil Stamping,HF-002,Shift 1,WO-14741,COR-008,COL-COR-008-133,59.47,55.47
14944,2026-10-19,Hot Foil Stamping,HF-002,Shift 2,WO-14744,COR-008,COL-COR-008-133,55.47,51.47
14945,2026-10-23,Hot Foil Stamping,HF-002,Shift 2,WO-14745,COR-008,//,51.47,47.47
14946,2026-10-26,Hot Foil Stamping,HF-001,Shift 1,WO-14748,COR-002,COL-COR-002-031,74.65,70.65
14947,2026-10-27,Hot Foil Stamping,HF-001,Shift 1,WO-14749,COR-008,COL-COR-008-133,47.47,43.47
14948,2026-10-29,Hot Foil Stamping,HF-002,Shift 1,WO-14751,COR-008,---,43.47,39.47
14949,2026-10-30,Hot Foil Stamping,HF-002,shift 1,WO-14752,COR-008,COL-COR-008-133,39.47,35.47
14950,2026-11-02,Hot Foil Stamping,HF-001,Shift 3,WO-14753,COR-008,COL-COR-008-133,35.47,31.47
14951,2026-11-11,Hot Foil Stamping,HF-001,Shift 3,WO-14762,COR-008,COL-COR-008-133,31.47,27.47
14952,2026-11-12,Hot Foil Stamping,HF-001,Shift 2,WO-14763,COR-008,COL-COR-008-133,27.47,23.47
14953,2026-11-12,Hot Foil Stamping,HF-001,Shift 3,WO-14764,COR-008,COL-COR-008-133,23.47,19.47
14954,2026-11-14,Hot Foil Stamping,HF-001,shift 3,WO-14765,COR-008,COL-COR-008-133,19.47,15.47
14955,2026-11-14,Hot Foil Stamping,HF-001,Shift 1,WO-14766,COR-008,COL-COR-008-133,15.47,11.47
14956,2026-11-15,Hot Foil Stamping,HF-002,Shift 2,WO-14767,COR-008,COL-COR-008-133,11.47,7.47
14957,2026-11-16,Hot Foil Stamping,HF-002,Shift 2,WO-14768,COR-008,COL-COR-008-133,7.47,3.47
14958,2026-11-17,Hot Foil Stamping,HF-002,Shift 2,WO-14769,COR-008,COL-COR-008-133,3.47,0.0
14959,2026-11-17,hot foil stamping,HF-002,Shift 2,WO-14769,COR-008,COL-COR-008-134,156.56,156.02
14960,2026-11-21,hot foil stamping,HF-001,Shift 2,WO-14772,COR-008,COL-COR-008-134,156.02,152.02
14961,2026-11-23,Hot Foil Stamping,HF-001,Shift 1,WO-14773,COR-008,COL-COR-008-134,152.02,148.02
14962,2026-11-24,Hot Foil Stamping,HF-001,Shift 3,WO-14774,COR-008,COL-COR-008-134,148.02,144.02
14963,2026-11-29,Hot Foil Stamping,HF-001,Shift 1,WO-14779,COR-008,COL-COR-008-134,144.02,140.02
14964,2026-11-30,Hot Foil Stamping,HF-001,Shift 1,WO-14780,COR-008,COL-COR-008-134,140.02,136.02
14965,2026-11-30,Hot Foil Stamping,HF-001,Shift 2,WO-14781,COR-008,COL-COR-008-134,136.02,132.02
14966,2026-12-01,Hot Foil Stamping,HF-001,Shift 3,WO-14782,COR-006,COL-COR-006-019,94.22,90.22
14967,2026-12-02,Hot Foil Stamping,HF-001,Shift 3,WO-14783,COR-002,COL-COR-002-031,70.65,66.65
14968,2026-12-06,Hot Foil Stamping,HF-001,Shift 2,WO-14784,COR-008,COL-COR-008-134,132.02,128.02
14969,2026-12-16,Hot Foil Stamping,HF-002,Shift 2,WO-14790,COR-006,COL-COR-006-019,90.22,86.22
14970,2026-12-16,Hot Foil Stamping,HF-002,Shift 3,WO-14791,COR-006,COL-COR-006-019,86.22,82.22
14971,2026-12-17,Hot Foil Stamping,HF-002,Shift 3,WO-14792,COR-006,COL-COR-006-019,82.22,78.22
14972,2026-12-18,Hot Foil Stamping,HF-002,Shift 1,WO-14793,COR-008,COL-COR-008-134,128.02,124.02
14973,2026-12-19,Hot Foil Stamping,HF-002,Shift 2,WO-14794,COR-008,COL-COR-008-134,124.02,120.02
14974,2026-12-20,Hot Foil Stamping,HF-002,Shift 2,WO-14795,COR-008,COL-COR-008-134,120.02,116.02
14975,2026-12-27,Hot Foil Stamping,HF-001,Shift 2,WO-14799,COR-008,COL-COR-008-134,116.02,112.02
14976,2026-12-27,Hot Foil Stamping,HF-001,Shift 2,WO-14800,COR-008,COL-COR-008-134,112.02,108.02
14977,2025-07-04,Hot Foil Stamping,HF-002,Shift 1,WO-14804,COR-008,COL-COR-008-134,108.02,104.02
14978,2025-07-31,Hot Foil Stamping,HF-002,Shift 2,WO-14836,COR-008,COL-COR-008-134,104.02,100.02
14979,2025-08-01,Hot Foil Stamping,HF-002,Shift 2,WO-14837,COR-008,COL-COR-008-134,100.02,96.02
14980,2025-08-02,Hot Foil Stamping,HF-002,Shift 3,WO-14838,COR-008,COL-COR-008-134,96.02,92.02
14981,2025-08-03,Hot Foil Stamping,HF-001,  Shift 1  ,WO-14839,COR-008,COL-COR-008-134,92.02,88.02
14982,2025-08-02,Hot Foil Stamping,HF-001,Shift 3,WO-14840,COR-008,COL-COR-008-134,88.02,84.02
14983,2025-08-03,Hot Foil Stamping,HF-001,Shift 2,WO-14841,COR-008,COL-COR-008-134,84.02,80.02
14984,2025-08-13,hot foil stamping,HF-002,Shift 1,WO-14848,COR-004,COL-COR-004-041,88.89,84.89
14985,2025-08-14,  Hot Foil Stamping  ,HF-002,Shift 3,WO-14849,COR-004,COL-COR-004-041,84.89,80.89
14986,2025-08-15,Hot Foil Stamping,HF-002,Shift 3,WO-14850,COR-004,COL-COR-004-041,80.89,76.89
14987,2025-08-21,Hot Foil Stamping,HF-002,  Shift 1  ,WO-14858,COR-008,COL-COR-008-134,80.02,76.02
14988,2025-08-22,Hot Foil Stamping,HF-002,Shift 3,WO-14859,COR-008,COL-COR-008-134,76.02,72.02
