ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-INJ-008-7189,WO-11167,2026-06-12,Shift 1,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,23350,M,315,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-13 09:27:25.076,—,Elena Santos
LOTE-M-INJ-005-7190,WO-11168,2026-06-13,SHIFT 3,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,7782,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-06-14 21:16:43.085,—,Beatriz Costa
LOTE-M-INJ-008-7191,WO-11171,2026-06-15,Shift 2,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,19094,M,315,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-16 17:52:11.665,—,Carlos Mendes
LOTE-M-INJ-008-7192,WO-11174,2026-06-17,Shift 1,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,30399,M,315,1,3,1,5,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-06-18 03:52:45.306,—,Diogo Ferreira
LOTE-M-INJ-005-7193,WO-11175,2026-06-17,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,6652,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-18 23:57:45.033,—,Ana Silva
LOTE-M-INJ-005-7194,WO-11177,2026-06-19,Shift 3,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,22527,M,315,2,1,4,7,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-06-20 12:46:28.977,—,Carlos Mendes
LOTE-M-INJ-008-7195,WO-11180,2026-06-21,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,28171,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-06-22 12:24:50.842,—,Elena Santos
LOTE-M-INJ-005-7196,WO-11183,2026-06-23,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,31939,M,315,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-06-24 04:56:39.539,—,Carlos Mendes
LOTE-M-INJ-005-7197,WO-11186,2026-06-25,Shift 2,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,29581,M,315,0,1,11,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-26 23:44:18.621,—,Elena Santos
LOTE-M-INJ-005-7198,WO-11187,2026-06-26,Shift 3,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,8682,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-06-27 05:51:59.333,—,Beatriz Costa
LOTE-M-INJ-005-7199,WO-11189,2026-06-27,Shift 2,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,16080,M,315,0,6,10,16,Conforming,Approved,Approved,Approved - First Pass,2026-06-29 05:00:21.914,—,Beatriz Costa
LOTE-M-INJ-008-7200,WO-11190,2026-06-28,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,10547,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-29 10:02:55.136,—,Elena Santos
LOTE-M-INJ-005-7201,WO-11193,2026-06-30,Shift 2,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,29272,M,315,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-01 09:44:13.955,—,Diogo Ferreira
LOTE-M-INJ-008-7202,WO-11194,2026-07-01,Shift 1,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,5689,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-07-02 06:17:16.774,—,Carlos Mendes
LOTE-M-INJ-008-7203,WO-11196,2026-07-02,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,12879,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-07-03 22:51:07.174,—,Ana Silva
LOTE-M-INJ-005-7204,WO-11198,2026-07-04,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,18592,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-07-05 11:07:42.083,—,Elena Santos
LOTE-M-INJ-005-7205,WO-11200,2026-07-05,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,17887,M,315,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-06 05:14:03.849,—,Diogo Ferreira
LOTE-M-INJ-005-7206,WO-11203,2026-07-06,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,31105,M,315,0,1,8,9,Conforming,Approved,Approved,Approved - First Pass,2026-07-07 21:13:35.477,—,Carlos Mendes
LOTE-M-INJ-008-7207,WO-11204,2026-07-07,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,8527,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-07-08 20:32:47.257,—,Beatriz Costa
LOTE-M-INJ-008-7208,WO-11206,2026-07-08,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,10905,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-07-09 22:57:35.693,—,Elena Santos
LOTE-M-INJ-005-7209,WO-11209,2026-07-11,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,31174,M,315,0,1,9,10,Conforming,Approved,Approved,Approved - First Pass,2026-07-12 07:08:22.667,—,Carlos Mendes
LOTE-M-INJ-008-7210,WO-11212,2026-07-13,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,35370,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-14 09:38:23.879,—,Beatriz Costa
LOTE-M-INJ-008-7211,WO-11213,2026-07-13,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,17924,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-07-15 11:17:06.242,—,Beatriz Costa
LOTE-M-INJ-005-7212,WO-11216,2026-07-15,Shift 1,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,19563,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-07-16 19:26:02.328,—,Ana Silva
LOTE-M-INJ-008-7213,WO-11219,2026-07-17,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,24346,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-07-18 20:44:14.150,—,Carlos Mendes
LOTE-M-INJ-008-7214,WO-11222,2026-07-19,SHIFT 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,29789,M,315,0,7,5,12,Conforming,Approved,Approved,Approved - First Pass,2026-07-20 16:03:51.406,—,Carlos Mendes
LOTE-M-INJ-005-7215,WO-11225,2026-07-21,  Shift 3  ,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,26295,M,315,0,6,2,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-22 09:27:58.500,—,Carlos Mendes
LOTE-M-INJ-005-7216,WO-11227,2026-07-22,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,15862,M,315,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-07-22 21:08:18.425,—,Diogo Ferreira
LOTE-M-INJ-008-7217,WO-11229,2026-07-23,Shift 3,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,15990,M,315,1,2,1,4,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-07-24 08:17:23.438,Thread:1(Re=1),Ana Silva
LOTE-M-INJ-005-7218,WO-11232,2026-07-25,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,29628,M,315,0,1,13,14,Conforming,Approved,Approved,Approved - First Pass,2026-07-26 11:51:07.707,—,Elena Santos
LOTE-M-INJ-008-7219,WO-11233,2026-07-25,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,5915,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-07-26 16:00:03.113,—,Ana Silva
LOTE-M-INJ-008-7220,WO-11234,2026-07-26,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,15632,M,315,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-07-27 20:26:14.376,—,Beatriz Costa
LOTE-M-INJ-008-7221,WO-11235,2026-07-27,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,12546,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-07-28 13:44:30.719,—,Carlos Mendes
LOTE-M-INJ-008-7222,WO-11237,2026-07-29,Shift 3,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,19302,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-29 20:37:56.145,—,Elena Santos
LOTE-M-INJ-005-7223,WO-11239,2026-07-30,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,22254,M,315,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-07-31 01:15:06.651,—,Elena Santos
LOTE-M-INJ-008-7224,WO-11240,2026-07-30,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,3374,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-07-31 15:17:49.391,—,Elena Santos
LOTE-M-INJ-008-7225,WO-11241,2026-07-31,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,9595,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-02 00:24:38.940,—,Diogo Ferreira
LOTE-M-INJ-008-7226,WO-11243,2026-08-01,Shift 3,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,19096,M,315,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-08-03 05:40:04.370,—,Carlos Mendes
LOTE-M-INJ-008-7227,WO-11244,2026-08-02,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,9413,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-03 15:16:26.409,—,Elena Santos
LOTE-M-INJ-005-7228,WO-11247,2026-08-04,  Shift 2  ,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,32725,M,315,0,5,5,10,Conforming,Approved,Approved,Approved - First Pass,2026-08-05 15:21:17.277,—,Beatriz Costa
LOTE-M-INJ-005-7229,WO-11249,2026-08-05,Shift 2,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,18810,M,315,0,6,9,15,Conforming,Approved,Approved,Approved - First Pass,2026-08-07 05:10:28.409,—,Beatriz Costa
LOTE-M-INJ-008-7230,WO-11252,2026-08-07,Shift 2,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,28666,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-09 08:48:39.948,—,Ana Silva
LOTE-M-INJ-008-7231,WO-11254,2026-08-09,Shift 3,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,19686,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-08-10 01:03:31.658,—,Diogo Ferreira
LOTE-M-INJ-008-7232,WO-11256,2026-08-10,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,23246,M,315,1,2,5,8,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-08-11 16:00:18.980,Sealing:1(Re=1),Beatriz Costa
LOTE-M-INJ-005-7233,WO-11259,2026-08-12,Shift 2,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,36596,M,315,0,7,10,17,Conforming,Approved,Approved,Approved - First Pass,2026-08-14 04:33:10.758,—,Carlos Mendes
LOTE-M-INJ-005-7234,WO-11260,2026-08-13,Shift 1,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,7467,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-08-14 01:59:06.319,—,Diogo Ferreira
LOTE-M-INJ-008-7235,WO-11263,2026-08-15,Shift 3,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,24909,M,315,1,3,8,12,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-08-16 04:56:05.494,—,Carlos Mendes
LOTE-M-INJ-008-7236,WO-11265,2026-08-16,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,11666,M,315,1,2,1,4,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-08-17 21:51:32.062,—,Beatriz Costa
LOTE-M-INJ-008-7237,WO-11266,2026-08-17,Shift 3,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,10201,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-18 05:09:26.123,—,Carlos Mendes
LOTE-M-INJ-008-7238,WO-11267,2026-08-17,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,9726,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-08-18 21:39:57.416,—,Diogo Ferreira
LOTE-M-INJ-008-7239,WO-11268,2026-08-18,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,10214,M,315,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-08-19 07:23:21.512,—,Ana Silva
LOTE-M-INJ-008-7240,WO-11271,2026-08-20,shift 1,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,32252,M,315,0,0,12,12,Conforming,Approved,Approved,Approved - First Pass,2026-08-21 14:52:02.063,—,Beatriz Costa
LOTE-M-INJ-008-7241,WO-11272,2026-08-21,Shift 3,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,6436,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-21 16:55:03.530,—,Ana Silva
LOTE-M-INJ-008-7242,WO-11273,2026-08-21,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,7310,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-23 01:17:01.109,—,Diogo Ferreira
LOTE-M-INJ-005-7243,WO-11274,2026-08-22,SHIFT 1,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,4330,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-08-23 01:50:25.295,—,Carlos Mendes
LOTE-M-INJ-008-7244,WO-11275,2026-08-22,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,7018,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-23 21:07:24.934,—,Ana Silva
LOTE-M-INJ-008-7245,WO-11277,2026-08-24,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,19065,M,315,0,4,1,5,Conforming,Approved,Approved,Approved - First Pass,2026-08-25 16:24:14.973,—,Diogo Ferreira
LOTE-M-INJ-005-7246,WO-11280,2026-08-26,Shift 1,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,28389,M,315,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-08-27 10:57:09.632,—,Ana Silva
LOTE-M-INJ-008-7247,WO-11281,2026-08-26,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,8805,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-27 18:15:47.725,—,Carlos Mendes
LOTE-M-INJ-008-7248,WO-11282,2026-08-27,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,13037,M,315,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-08-28 22:59:21.473,—,Ana Silva
LOTE-M-INJ-008-7249,WO-11285,2026-08-29,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,23346,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-30 02:03:26.707,—,Diogo Ferreira
LOTE-M-INJ-008-7250,WO-11287,2026-08-30,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,25959,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-08-31 15:51:35.084,—,Elena Santos
LOTE-M-INJ-008-7251,WO-11289,2026-09-01,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,29106,M,315,0,1,8,9,Conforming,Approved,Approved,Approved - First Pass,2026-09-02 21:55:41.054,—,Diogo Ferreira
LOTE-M-INJ-008-7252,WO-11290,2026-09-02,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,9716,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-09-03 16:32:37.416,—,Carlos Mendes
LOTE-M-INJ-005-7253,WO-11292,2026-09-03,Shift 1,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,18550,M,315,0,3,4,7,Conforming,Approved,Approved,Approved - First Pass,2026-09-04 12:14:03.540,—,Carlos Mendes
LOTE-M-INJ-008-7254,WO-11293,2026-09-04,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,10532,M,315,1,2,0,3,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-09-05 06:10:24.324,Thread:1(Re=1),Carlos Mendes
LOTE-M-INJ-008-7255,WO-11294,2026-09-04,Shift 2,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,16760,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-09-05 23:14:52.109,—,Diogo Ferreira
LOTE-M-INJ-005-7256,WO-11296,2026-09-06,Shift 2,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,14274,M,315,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-09-07 11:57:49.403,—,Ana Silva
LOTE-M-INJ-005-7257,WO-11299,2026-09-08,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,31133,M,315,1,0,6,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-09-09 19:14:11.902,Sealing:1(Re=1),Ana Silva
LOTE-M-INJ-008-7258,WO-11302,2026-09-10,Shift 1,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,29174,M,315,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-09-11 18:55:57.381,—,Diogo Ferreira
LOTE-M-INJ-005-7259,WO-11303,2026-09-11,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,10005,M,315,0,3,4,7,Conforming,Approved,Approved,Approved - First Pass,2026-09-11 23:21:56.768,—,Elena Santos
LOTE-M-INJ-008-7260,WO-11304,2026-09-11,Shift 2,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,2573,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-09-13 00:14:10.694,—,Beatriz Costa
LOTE-M-INJ-005-7261,WO-11305,2026-09-12,Shift 2,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,8064,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-09-13 21:21:04.618,—,Elena Santos
LOTE-M-INJ-008-7262,WO-11307,2026-09-14,Shift 1,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,15460,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-09-15 13:53:39.531,—,Beatriz Costa
LOTE-M-INJ-008-7263,WO-11310,2026-09-16,Shift 1,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,30868,M,315,0,4,11,15,Conforming,Approved,Approved,Approved - First Pass,2026-09-17 16:18:09.031,—,Diogo Ferreira
LOTE-M-INJ-008-7264,WO-11313,2026-09-18,Shift 2,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,29033,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-09-20 02:46:25.538,—,Diogo Ferreira
LOTE-M-INJ-008-7265,WO-11314,2026-09-19,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,9846,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-09-20 16:41:24.630,—,Carlos Mendes
LOTE-M-INJ-005-7266,WO-11315,2026-09-20,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,12891,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-09-21 07:58:32.730,—,Carlos Mendes
LOTE-M-INJ-005-7267,WO-11316,2026-09-21,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,15237,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-09-22 15:25:07.655,—,Ana Silva
LOTE-M-INJ-005-7268,WO-11319,2026-09-23,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,22919,M,315,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2026-09-24 16:09:03.195,—,Elena Santos
LOTE-M-INJ-005-7269,WO-11320,2026-09-23,Shift 2,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,12228,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-09-24 21:13:36.000,—,Elena Santos
LOTE-M-INJ-008-7270,WO-11322,2026-09-25,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,16844,M,315,1,4,6,11,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-09-26 22:09:25.544,Sealing:1(Re=1),Carlos Mendes
LOTE-M-INJ-005-7271,WO-11323,2026-09-26,  Shift 3  ,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,12158,M,315,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-09-27 15:04:08.490,—,Ana Silva
LOTE-M-INJ-005-7272,WO-11325,2026-09-28,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,19166,M,315,0,3,3,6,Conforming,Approved,Approved,Approved - First Pass,2026-09-29 01:56:43.697,—,Elena Santos
LOTE-M-INJ-008-7273,WO-11327,2026-09-29,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,12418,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-09-30 13:22:48.217,—,Ana Silva
LOTE-M-INJ-005-7274,WO-11328,2026-09-30,Shift 1,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,8009,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-10-01 02:14:11.995,—,Ana Silva
LOTE-M-INJ-005-7275,WO-11331,2026-10-02,Shift 1,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,31126,M,315,0,6,9,15,Conforming,Approved,Approved,Approved - First Pass,2026-10-03 08:41:50.597,—,Ana Silva
LOTE-M-INJ-008-7276,WO-11333,2026-10-04,Shift 3,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,22409,M,315,0,2,7,9,Conforming,Approved,Approved,Approved - First Pass,2026-10-04 20:24:21.508,—,Ana Silva
LOTE-M-INJ-005-7277,WO-11334,2026-10-04,Shift 2,IM-005,M-INJ-005,TF-005-PP-24410,PP,Flip Top,8451,L,200,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-10-05 13:46:05.264,—,Diogo Ferreira
LOTE-M-INJ-005-7278,WO-11336,2026-10-06,SHIFT 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,22949,M,315,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-10-07 01:32:58.213,—,Elena Santos
LOTE-M-INJ-008-7279,WO-11337,2026-10-06,Shift 2,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,8954,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-10-08 03:42:00.734,—,Beatriz Costa
LOTE-M-INJ-008-7280,WO-11339,2026-10-08,Shift 3,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,20763,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-10-09 03:29:54.645,—,Carlos Mendes
LOTE-M-INJ-008-7281,WO-11340,2026-10-08,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,7930,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-10-09 17:55:58.195,—,Elena Santos
LOTE-M-INJ-008-7282,WO-11342,2026-10-10,Shift 3,IM-005,M-INJ-008,TF-008-PP-PCR-28410,PP-PCR,Flip Top,18164,M,315,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-10-11 13:02:40.056,—,Carlos Mendes
LOTE-M-INJ-008-7283,WO-11343,2026-10-10,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,8798,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-10-11 18:56:16.720,—,Carlos Mendes
LOTE-M-INJ-005-7284,WO-11344,2026-10-11,Shift 1,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,8479,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-10-12 18:50:42.972,—,Diogo Ferreira
LOTE-M-INJ-005-7285,WO-11346,2026-10-12,Shift 3,IM-005,M-INJ-005,TF-005-HDPE-24410,HDPE,Flip Top,24289,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-10-13 18:57:00.242,—,Elena Santos
LOTE-M-INJ-005-7286,WO-11348,2026-10-14,Shift 3,IM-005,M-INJ-005,TF-005-PP-PCR-24410,PP-PCR,Flip Top,23451,M,315,0,4,4,8,Conforming,Approved,Approved,Approved - First Pass,2026-10-15 04:08:38.309,—,Carlos Mendes
LOTE-M-INJ-008-7287,WO-11349,2026-10-14,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,5779,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-10-15 22:42:34.932,—,Beatriz Costa
LOTE-M-INJ-008-7288,WO-11351,2026-10-16,Shift 3,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,25061,M,315,0,4,10,14,Conforming,Approved,Approved,Approved - First Pass,2026-10-16 23:11:39.149,—,Beatriz Costa
LOTE-M-INJ-008-7289,WO-11352,2026-10-16,Shift 2,IM-005,M-INJ-008,TF-008-PP-28410,PP,Flip Top,5762,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-10-18 00:29:02.336,—,Beatriz Costa
LOTE-M-INJ-008-7290,WO-11354,2026-10-17,  Shift 2  ,IM-005,M-INJ-008,TF-008-HDPE-28410,HDPE,Flip Top,16055,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-10-19 09:13:12.160,—,Ana Silva
