WorkOrder,Process,MachineId,MoldId,ProductionDate,BarrelTemperatureC,InjectionSpeedPct,CoolingTimeSec,PackingPressureBar,MoldTemperatureC,MoldHumidityPct
WO-6101,Blow Molding,ISBM-007,M-SOP-020,2026-02-26,,,10.2,,44.0,44.3
WO-6102,Blow Molding,ISBM-007,M-SOP-020,2026-02-27,,,11.6,,35.9,47.6
WO-6103,Blow Molding,ISBM-007,M-SOP-020,2026-02-28,,,8.5,,42.5,49.7
WO-6104,Blow Molding,ISBM-007,M-SOP-002,2026-03-01,,,8.9,,37.0,45.4
WO-6105,Blow Molding,ISBM-007,M-SOP-020,2026-03-01,,,9.2,,37.3,45.6
WO-6106,Blow Molding,ISBM-007,M-SOP-020,2026-03-02,,,9.0,,39.0,52.2
WO-6107,Blow Molding,ISBM-007,M-SOP-020,2026-03-03,,,10.1,,39.2,43.8
WO-6108,Blow Molding,ISBM-007,M-SOP-015,2026-03-03,,,10.4,,39.5,49.8
WO-6109,Blow Molding,ISBM-007,M-SOP-015,2026-03-04,,,10.9,,41.3,49.2
WO-6110,Blow Molding,ISBM-007,M-SOP-015,2026-03-05,,,8.4,,44.4,51.3
WO-6111,Blow Molding,ISBM-007,M-SOP-015,2026-03-05,,,9.6,,39.4,43.9
WO-6112,Blow Molding,ISBM-007,M-SOP-015,2026-03-06,,,7.9,,47.5,47.6
WO-6113,blow molding,ISBM-007,M-SOP-017,2026-03-06,,,10.5,,39.3,43.6
WO-6114,Blow Molding,ISBM-007,M-SOP-017,2026-03-07,,,10.5,,48.2,51.8
WO-6115,Blow Molding,ISBM-007,M-SOP-015,2026-03-08,,,8.5,,42.8,47.5
WO-6116,  Blow Molding  ,ISBM-007,M-SOP-020,2026-03-09,,,9.7,,43.7,53.6
WO-6117,Blow Molding,ISBM-007,M-SOP-020,2026-03-09,,,7.1,,44.1,47.5
WO-6118,Blow Molding,ISBM-007,M-SOP-015,2026-03-10,,,10.2,,41.1,48.3
WO-6119,Blow Molding,ISBM-007,M-SOP-015,2026-03-11,,,7.9,,46.5,44.6
WO-6120,Blow Molding,ISBM-007,M-SOP-015,2026-03-11,,,10.1,,45.0,55.2
WO-6121,Blow Molding,ISBM-007,M-SOP-002,2026-03-12,,,10.5,,39.9,46.5
WO-6122,Blow Molding,ISBM-007,M-SOP-002,2026-03-13,,,9.1,,42.8,43.2
WO-6123,Blow Molding,ISBM-007,M-SOP-002,2026-03-13,,,8.9,,40.0,41.6
WO-6124,Blow Molding,ISBM-007,M-SOP-002,2026-03-14,,,10.2,,48.8,47.7
WO-6125,Blow Molding,ISBM-007,M-SOP-002,2026-03-14,,,9.0,,43.7,47.9
WO-6126,Blow Molding,ISBM-007,M-SOP-002,2026-03-15,,,11.5,,41.3,47.2
WO-6127,Blow Molding,ISBM-007,M-SOP-002,2026-03-16,,,10.4,,43.6,48.4
WO-6128,Blow Molding,ISBM-007,M-SOP-002,2026-03-16,,,11.3,,42.6,47.5
WO-6129,Blow Molding,ISBM-007,M-SOP-020,2026-03-17,,,7.2,,39.9,48.9
WO-6130,Blow Molding,ISBM-007,M-SOP-020,2026-03-18,,,9.6,,41.1,54.3
WO-6131,Blow Molding,ISBM-007,M-SOP-020,2026-03-19,,,11.7,,46.4,55.1
WO-6132,Blow Molding,ISBM-007,M-SOP-020,2026-03-19,,,9.8,,46.9,44.1
WO-6133,  Blow Molding  ,ISBM-007,M-SOP-017,2026-03-20,,,9.0,,41.3,49.6
WO-6134,Blow Molding,ISBM-007,M-SOP-017,2026-03-21,,,8.8,,43.7,48.5
WO-6135,  Blow Molding  ,ISBM-007,M-SOP-017,2026-03-21,,,9.3,,40.9,49.0
WO-6136,Blow Molding,ISBM-007,M-SOP-015,2026-03-22,,,8.5,,39.4,52.8
WO-6137,Blow Molding,ISBM-007,M-SOP-017,2026-03-22,,,9.6,,42.4,50.3
WO-6138,Blow Molding,ISBM-007,M-SOP-017,2026-03-23,,,9.8,,45.0,51.6
WO-6139,Blow Molding,ISBM-007,M-SOP-017,2026-03-24,,,7.0,,47.6,48.6
WO-6140,BLOW MOLDING,ISBM-007,M-SOP-017,2026-03-25,,,9.1,,40.9,47.5
WO-6141,Blow Molding,ISBM-007,M-SOP-017,2026-03-25,,,9.7,,43.3,54.8
WO-6142,Blow Molding,ISBM-007,M-SOP-017,2026-03-26,,,8.6,,43.6,45.1
WO-6143,Blow Molding,ISBM-007,M-SOP-017,2026-03-26,,,8.7,,39.5,48.1
WO-6144,Blow Molding,ISBM-007,M-SOP-017,2026-03-27,,,10.7,,46.6,57.8
WO-6145,Blow Molding,ISBM-007,M-SOP-020,2026-03-28,,,10.5,,36.8,43.0
WO-6146,Blow Molding,ISBM-007,M-SOP-020,2026-03-29,,,8.9,,41.1,51.6
WO-6147,Blow Molding,ISBM-007,M-SOP-020,2026-03-29,,,9.9,,42.3,39.7
WO-6148,Blow Molding,ISBM-007,M-SOP-020,2026-03-30,,,10.5,,41.7,49.3
WO-6149,Blow Molding,ISBM-007,M-SOP-015,2026-03-30,,,9.8,,46.5,48.5
WO-6150,Blow Molding,ISBM-007,M-SOP-015,2026-03-31,,,9.5,,38.2,51.0
WO-6151,Blow Molding,ISBM-007,M-SOP-015,2026-04-01,,,10.8,,42.1,50.7
WO-6152,blow molding,ISBM-007,M-SOP-002,2026-04-02,,,9.0,,43.7,47.7
WO-6153,Blow Molding,ISBM-007,M-SOP-002,2026-04-03,,,10.8,,44.0,45.6
WO-6154,Blow Molding,ISBM-007,M-SOP-015,2026-04-03,,,8.8,,44.7,48.4
WO-6155,Blow Molding,ISBM-007,M-SOP-015,2026-04-04,,,10.3,,41.6,47.1
WO-6156,Blow Molding,ISBM-007,M-SOP-015,2026-04-05,,,10.8,,44.0,50.0
WO-6157,Blow Molding,ISBM-007,M-SOP-017,2026-04-06,,,7.7,,42.6,49.7
WO-6158,Blow Molding,ISBM-007,M-SOP-017,2026-04-06,,,8.6,,44.9,44.7
WO-6159,Blow Molding,ISBM-007,M-SOP-017,2026-04-07,,,8.5,,39.2,54.1
WO-6160,Blow Molding,ISBM-007,M-SOP-002,2026-04-08,,,11.2,,39.4,50.3
WO-6161,Blow Molding,ISBM-007,M-SOP-002,2026-04-08,,,10.4,,42.3,41.9
WO-6162,Blow Molding,ISBM-007,M-SOP-017,2026-04-09,,,9.6,,34.5,39.4
WO-6163,Blow Molding,ISBM-007,M-SOP-017,2026-04-10,,,9.4,,42.7,49.0
WO-6164,Blow Molding,ISBM-007,M-SOP-002,2026-04-11,,,8.5,,42.8,53.6
WO-6165,Blow Molding,ISBM-007,M-SOP-002,2026-04-11,,,8.6,,40.9,53.3
WO-6166,Blow Molding,ISBM-007,M-SOP-002,2026-04-12,,,10.2,,45.9,44.6
WO-6167,Blow Molding,ISBM-007,M-SOP-002,2026-04-13,,,9.9,,43.4,52.2
WO-6168,Blow Molding,ISBM-007,M-SOP-015,2026-04-13,,,10.9,,43.1,49.5
WO-6169,  Blow Molding  ,ISBM-007,M-SOP-015,2026-04-14,,,10.0,,42.8,44.6
WO-6170,Blow Molding,ISBM-007,M-SOP-015,2026-04-15,,,8.6,,40.3,48.4
WO-6171,Blow Molding,ISBM-007,M-SOP-017,2026-04-15,,,8.6,,45.6,49.1
WO-6172,Blow Molding,ISBM-007,M-SOP-017,2026-04-16,,,8.6,,40.4,51.3
WO-6173,Blow Molding,ISBM-007,M-SOP-002,2026-04-16,,,8.2,,48.6,49.1
WO-6174,Blow Molding,ISBM-007,M-SOP-002,2026-04-17,,,8.1,,45.2,48.6
WO-6175,Blow Molding,ISBM-007,M-SOP-002,2026-04-18,,,10.5,,42.0,47.7
WO-6176,Blow Molding,ISBM-007,M-SOP-017,2026-04-18,,,9.4,,45.0,51.7
WO-6177,Blow Molding,ISBM-007,M-SOP-017,2026-04-19,,,9.6,,35.7,51.1
WO-6178,Blow Molding,ISBM-007,M-SOP-020,2026-04-20,,,8.0,,40.6,50.0
WO-6179,Blow Molding,ISBM-007,M-SOP-020,2026-04-20,,,8.4,,43.2,52.7
WO-6180,Blow Molding,ISBM-007,M-SOP-015,2026-04-21,,,10.3,,46.8,55.3
WO-6181,Blow Molding,ISBM-007,M-SOP-015,2026-04-22,,,10.8,,42.8,42.3
WO-6182,Blow Molding,ISBM-007,M-SOP-002,2026-04-22,,,11.2,,36.6,51.4
WO-6183,Blow Molding,ISBM-007,M-SOP-015,2026-04-23,,,10.4,,40.6,48.7
WO-6184,Blow Molding,ISBM-007,M-SOP-020,2026-04-24,,,9.7,,43.3,46.7
WO-6185,Blow Molding,ISBM-007,M-SOP-020,2026-04-24,,,8.6,,48.4,42.2
WO-6186,Blow Molding,ISBM-007,M-SOP-015,2026-04-25,,,8.2,,41.6,47.7
WO-6187,Blow Molding,ISBM-007,M-SOP-015,2026-04-26,,,8.5,,43.4,51.7
WO-6188,BLOW MOLDING,ISBM-007,M-SOP-020,2026-04-27,,,6.8,,35.5,50.0
WO-6189,Blow Molding,ISBM-007,M-SOP-020,2026-04-27,,,10.4,,42.8,51.7
WO-6190,Blow Molding,ISBM-007,M-SOP-017,2026-04-28,,,9.7,,41.3,52.3
WO-6191,Blow Molding,ISBM-007,M-SOP-015,2026-04-29,,,11.1,,36.6,45.7
WO-6192,Blow Molding,ISBM-007,M-SOP-015,2026-04-29,,,9.4,,35.9,52.0
WO-6193,Blow Molding,ISBM-007,M-SOP-015,2026-04-30,,,8.3,,40.5,48.4
WO-6194,Blow Molding,ISBM-007,M-SOP-017,2026-04-30,,,8.6,,39.6,49.9
WO-6195,Blow Molding,ISBM-007,M-SOP-017,2026-05-01,,,9.5,,40.7,51.5
WO-6196,Blow Molding,ISBM-007,M-SOP-017,2026-05-02,,,9.3,,43.0,46.6
WO-6197,BLOW MOLDING,ISBM-007,M-SOP-017,2026-05-02,,,9.9,,43.9,50.6
WO-6198,Blow Molding,ISBM-007,M-SOP-017,2026-05-03,,,8.6,,41.6,46.8
WO-6199,Blow Molding,ISBM-007,M-SOP-002,2026-05-03,,,10.0,,41.5,51.4
WO-6200,Blow Molding,ISBM-007,M-SOP-017,2026-05-04,,,9.3,,46.0,46.9
WO-6201,Blow Molding,ISBM-007,M-SOP-017,2026-05-05,,,8.0,,39.6,48.8
WO-6202,Blow Molding,ISBM-007,M-SOP-017,2026-05-05,,,10.5,,41.3,47.5
WO-6203,Blow Molding,ISBM-007,M-SOP-020,2026-05-06,,,9.0,,45.2,51.3
WO-6204,Blow Molding,ISBM-007,M-SOP-017,2026-05-07,,,8.6,,40.7,57.8
WO-6205,Blow Molding,ISBM-007,M-SOP-020,2026-05-07,,,11.1,,40.1,51.3
WO-6206,Blow Molding,ISBM-007,M-SOP-020,2026-05-08,,,10.2,,36.6,40.7
WO-6207,Blow Molding,ISBM-007,M-SOP-002,2026-05-09,,,9.9,,43.3,42.7
WO-6208,Blow Molding,ISBM-007,M-SOP-002,2026-05-09,,,9.0,,47.9,54.4
WO-6209,Blow Molding,ISBM-007,M-SOP-002,2026-05-10,,,9.0,,43.1,49.5
WO-6210,blow molding,ISBM-007,M-SOP-015,2026-05-10,,,8.5,,42.9,39.7
WO-6211,Blow Molding,ISBM-007,M-SOP-020,2026-05-11,,,10.3,,43.0,49.4
WO-6212,Blow Molding,ISBM-007,M-SOP-015,2026-05-12,,,10.0,,40.9,42.4
WO-6213,Blow Molding,ISBM-007,M-SOP-015,2026-05-12,,,9.2,,43.2,49.4
WO-6214,Blow Molding,ISBM-007,M-SOP-015,2026-05-13,,,10.9,,43.7,52.8
WO-6215,Blow Molding,ISBM-007,M-SOP-020,2026-05-14,,,10.2,,41.2,48.0
WO-6216,Blow Molding,ISBM-007,M-SOP-020,2026-05-15,,,9.6,,38.0,49.2
WO-6217,Blow Molding,ISBM-007,M-SOP-015,2026-05-15,,,10.3,,37.2,47.8
WO-6218,Blow Molding,ISBM-007,M-SOP-015,2026-05-16,,,8.2,,38.9,50.2
WO-6219,Blow Molding,ISBM-007,M-SOP-015,2026-05-16,,,9.3,,45.6,50.5
WO-6220,Blow Molding,ISBM-007,M-SOP-015,2026-05-17,,,9.2,,44.7,52.7
WO-6221,Blow Molding,ISBM-007,M-SOP-015,2026-05-17,,,10.8,,40.7,48.2
WO-6222,Blow Molding,ISBM-007,M-SOP-015,2026-05-18,,,9.8,,46.3,43.1
WO-6223,Blow Molding,ISBM-007,M-SOP-017,2026-05-18,,,9.8,,45.2,55.4
WO-6224,Blow Molding,ISBM-007,M-SOP-015,2026-05-19,,,9.2,,52.4,45.4
WO-6225,Blow Molding,ISBM-007,M-SOP-017,2026-05-20,,,8.5,,44.4,43.2
WO-6226,Blow Molding,ISBM-007,M-SOP-017,2026-05-20,,,8.9,,40.1,42.1
WO-6227,Blow Molding,ISBM-007,M-SOP-017,2026-05-21,,,10.8,,43.7,49.2
WO-6228,Blow Molding,ISBM-007,M-SOP-002,2026-05-22,,,10.3,,42.4,47.0
WO-6229,Blow Molding,ISBM-007,M-SOP-002,2026-05-22,,,10.2,,41.2,45.5
WO-6230,BLOW MOLDING,ISBM-007,M-SOP-015,2026-05-23,,,11.2,,42.1,54.5
WO-6231,Blow Molding,ISBM-007,M-SOP-020,2026-05-24,,,10.4,,45.2,44.1
WO-6232,Blow Molding,ISBM-007,M-SOP-020,2026-05-24,,,9.4,,45.7,45.6
WO-6233,Blow Molding,ISBM-007,M-SOP-017,2026-05-25,,,10.5,,41.2,47.5
WO-6234,  Blow Molding  ,ISBM-007,M-SOP-017,2026-05-26,,,11.7,,36.6,51.3
WO-6235,Blow Molding,ISBM-007,M-SOP-015,2026-05-26,,,8.0,,43.9,47.3
WO-6236,Blow Molding,ISBM-007,M-SOP-015,2026-05-27,,,9.9,,45.8,57.0
WO-6237,Blow Molding,ISBM-007,M-SOP-015,2026-05-27,,,10.6,,41.6,45.3
WO-6238,Blow Molding,ISBM-007,M-SOP-020,2026-05-28,,,9.6,,43.6,54.8
WO-6239,Blow Molding,ISBM-007,M-SOP-002,2026-05-29,,,10.5,,44.2,41.8
WO-6240,Blow Molding,ISBM-007,M-SOP-002,2026-05-29,,,9.8,,42.6,43.2
WO-6241,  Blow Molding  ,ISBM-007,M-SOP-002,2026-05-30,,,8.5,,41.2,46.7
WO-6242,Blow Molding,ISBM-007,M-SOP-002,2026-05-31,,,11.1,,42.7,47.5
WO-6243,Blow Molding,ISBM-007,M-SOP-015,2026-06-01,,,10.3,,43.8,49.3
WO-6244,Blow Molding,ISBM-007,M-SOP-002,2026-06-02,,,9.9,,38.7,45.1
WO-6245,Blow Molding,ISBM-007,M-SOP-002,2026-06-02,,,9.8,,41.1,49.7
WO-6246,Blow Molding,ISBM-007,M-SOP-017,2026-06-03,,,9.5,,42.7,45.3
WO-6247,Blow Molding,ISBM-007,M-SOP-017,2026-06-04,,,10.1,,42.5,48.0
WO-6248,BLOW MOLDING,ISBM-007,M-SOP-017,2026-06-04,,,8.6,,38.3,50.0
WO-6249,Blow Molding,ISBM-007,M-SOP-020,2026-06-05,,,8.4,,43.6,42.1
WO-6250,Blow Molding,ISBM-007,M-SOP-020,2026-06-06,,,9.7,,40.4,44.2
WO-6251,Blow Molding,ISBM-007,M-SOP-020,2026-06-07,,,10.2,,41.1,41.4
WO-6252,Blow Molding,ISBM-007,M-SOP-017,2026-06-07,,,9.1,,42.2,47.5
WO-6253,Blow Molding,ISBM-007,M-SOP-017,2026-06-08,,,9.6,,42.8,47.5
WO-6254,Blow Molding,ISBM-007,M-SOP-017,2026-06-08,,,9.3,,42.7,51.9
WO-6255,Blow Molding,ISBM-007,M-SOP-020,2026-06-09,,,10.8,,40.7,53.2
WO-6256,Blow Molding,ISBM-007,M-SOP-020,2026-06-10,,,8.6,,43.8,45.4
WO-6257,Blow Molding,ISBM-007,M-SOP-017,2026-06-11,,,11.3,,37.0,48.6
WO-6258,BLOW MOLDING,ISBM-007,M-SOP-017,2026-06-11,,,9.1,,44.7,50.2
WO-6259,Blow Molding,ISBM-007,M-SOP-017,2026-06-12,,,9.4,,41.2,47.6
WO-6260,Blow Molding,ISBM-007,M-SOP-002,2026-06-13,,,8.3,,39.3,39.4
WO-6261,blow molding,ISBM-007,M-SOP-015,2026-06-13,,,10.8,,42.0,44.9
WO-6262,Blow Molding,ISBM-007,M-SOP-015,2026-06-14,,,8.0,,41.6,56.4
WO-6263,blow molding,ISBM-007,M-SOP-015,2026-06-15,,,9.2,,41.8,48.9
WO-6264,Blow Molding,ISBM-007,M-SOP-015,2026-06-15,,,10.3,,45.2,50.3
WO-6265,Blow Molding,ISBM-007,M-SOP-020,2026-06-16,,,9.4,,44.3,45.3
WO-6266,Blow Molding,ISBM-007,M-SOP-020,2026-06-17,,,11.0,,44.8,50.4
WO-6267,Blow Molding,ISBM-007,M-SOP-020,2026-06-18,,,8.9,,41.6,52.3
WO-6268,Blow Molding,ISBM-007,M-SOP-020,2026-06-18,,,10.8,,44.8,54.6
WO-6269,Blow Molding,ISBM-007,M-SOP-020,2026-06-19,,,7.9,,44.0,41.6
WO-6270,Blow Molding,ISBM-007,M-SOP-020,2026-06-20,,,8.7,,41.9,48.2
WO-6271,Blow Molding,ISBM-007,M-SOP-020,2026-06-20,,,10.0,,43.2,51.7
WO-6272,Blow Molding,ISBM-007,M-SOP-002,2026-06-21,,,10.0,,39.0,43.8
WO-6273,Blow Molding,ISBM-007,M-SOP-002,2026-06-22,,,8.7,,36.4,47.8
WO-6274,Blow Molding,ISBM-007,M-SOP-002,2026-06-22,,,9.3,,39.4,51.8
WO-6275,Blow Molding,ISBM-007,M-SOP-015,2026-06-23,,,8.4,,45.0,53.9
WO-6276,Blow Molding,ISBM-007,M-SOP-015,2026-06-23,,,10.9,,43.2,44.4
WO-6277,Blow Molding,ISBM-007,M-SOP-015,2026-06-24,,,10.8,,41.4,43.4
WO-6278,Blow Molding,ISBM-007,M-SOP-002,2026-06-24,,,9.2,,43.2,52.1
WO-6279,  Blow Molding  ,ISBM-007,M-SOP-002,2026-06-25,,,9.1,,42.3,48.9
WO-6280,Blow Molding,ISBM-007,M-SOP-017,2026-06-26,,,11.2,,43.7,42.2
WO-6281,blow molding,ISBM-007,M-SOP-017,2026-06-26,,,9.0,,40.5,53.6
WO-6282,Blow Molding,ISBM-007,M-SOP-017,2026-06-27,,,10.5,,45.8,45.0
WO-6283,Blow Molding,ISBM-007,M-SOP-017,2026-06-28,,,9.5,,38.1,46.3
WO-6284,Blow Molding,ISBM-007,M-SOP-017,2026-06-28,,,10.2,,41.7,47.7
WO-6285,Blow Molding,ISBM-007,M-SOP-002,2026-06-29,,,10.5,,44.4,48.5
WO-6286,Blow Molding,ISBM-007,M-SOP-015,2026-06-29,,,7.3,,44.7,54.1
WO-6287,Blow Molding,ISBM-007,M-SOP-015,2026-06-30,,,8.8,,42.3,47.4
WO-6288,Blow Molding,ISBM-007,M-SOP-002,2026-07-01,,,9.4,,41.1,45.6
WO-6289,Blow Molding,ISBM-007,M-SOP-002,2026-07-01,,,10.8,,42.4,48.8
WO-6290,Blow Molding,ISBM-007,M-SOP-002,2026-07-02,,,8.7,,43.0,48.3
WO-6291,Blow Molding,ISBM-007,M-SOP-017,2026-07-02,,,7.6,,45.4,55.0
WO-6292,Blow Molding,ISBM-007,M-SOP-017,2026-07-03,,,10.2,,46.3,49.2
WO-6293,Blow Molding,ISBM-007,M-SOP-020,2026-07-04,,,8.8,,45.5,44.8
WO-6294,Blow Molding,ISBM-007,M-SOP-020,2026-07-04,,,10.2,,39.6,42.9
WO-6295,BLOW MOLDING,ISBM-007,M-SOP-020,2026-07-05,,,10.5,,36.0,49.2
WO-6296,Blow Molding,ISBM-007,M-SOP-017,2026-07-06,,,9.8,,42.7,48.5
WO-6297,Blow Molding,ISBM-007,M-SOP-002,2026-07-06,,,10.0,,38.7,54.3
WO-6298,Blow Molding,ISBM-007,M-SOP-002,2026-07-07,,,9.9,,40.4,49.1
WO-6299,Blow Molding,ISBM-007,M-SOP-002,2026-07-08,,,7.2,,44.9,48.4
WO-6300,Blow Molding,ISBM-007,M-SOP-002,2026-07-09,,,10.8,,44.3,52.0
WO-6301,Blow Molding,ISBM-007,M-SOP-015,2026-07-09,,,9.0,,40.9,53.1
WO-6302,  Blow Molding  ,ISBM-007,M-SOP-020,2026-07-10,,,10.0,,41.8,48.8
WO-6303,Blow Molding,ISBM-007,M-SOP-020,2026-07-11,,,10.5,,41.6,55.3
WO-6304,Blow Molding,ISBM-007,M-SOP-020,2026-07-12,,,9.0,,39.5,52.7
WO-6305,Blow Molding,ISBM-007,M-SOP-020,2026-07-12,,,8.7,,40.6,51.9
WO-6306,Blow Molding,ISBM-007,M-SOP-002,2026-07-13,,,8.3,,44.5,45.9
WO-6307,Blow Molding,ISBM-007,M-SOP-002,2026-07-14,,,11.1,,45.1,38.7
WO-6308,  Blow Molding  ,ISBM-007,M-SOP-002,2026-07-14,,,10.1,,45.1,41.5
WO-6309,Blow Molding,ISBM-007,M-SOP-015,2026-07-15,,,10.3,,42.3,52.2
WO-6310,Blow Molding,ISBM-007,M-SOP-015,2026-07-16,,,9.6,,45.6,53.0
WO-6311,blow molding,ISBM-007,M-SOP-015,2026-07-17,,,8.9,,39.1,49.6
WO-6312,Blow Molding,ISBM-007,M-SOP-002,2026-07-17,,,9.2,,39.3,56.1
WO-6313,Blow Molding,ISBM-007,M-SOP-002,2026-07-18,,,9.1,,40.9,43.6
WO-6314,Blow Molding,ISBM-007,M-SOP-002,2026-07-19,,,8.6,,38.9,47.8
WO-6315,Blow Molding,ISBM-007,M-SOP-015,2026-07-20,,,8.8,,42.0,58.8
WO-6316,BLOW MOLDING,ISBM-007,M-SOP-020,2026-07-20,,,10.8,,42.8,49.7
WO-6317,Blow Molding,ISBM-007,M-SOP-020,2026-07-21,,,7.2,,44.5,48.0
WO-6318,Blow Molding,ISBM-007,M-SOP-002,2026-07-22,,,8.5,,42.9,53.9
WO-6319,Blow Molding,ISBM-007,M-SOP-002,2026-07-22,,,11.0,,35.7,46.9
WO-6320,Blow Molding,ISBM-007,M-SOP-020,2026-07-23,,,9.7,,40.8,52.1
WO-6321,Blow Molding,ISBM-007,M-SOP-020,2026-07-23,,,11.2,,43.2,55.2
WO-6322,Blow Molding,ISBM-007,M-SOP-002,2026-07-24,,,10.0,,40.8,52.9
WO-6323,Blow Molding,ISBM-007,M-SOP-002,2026-07-24,,,11.3,,38.5,48.7
WO-6324,BLOW MOLDING,ISBM-007,M-SOP-017,2026-07-25,,,9.7,,44.1,50.1
WO-6325,Blow Molding,ISBM-007,M-SOP-017,2026-07-26,,,8.0,,42.9,53.6
WO-6326,Blow Molding,ISBM-007,M-SOP-017,2026-07-26,,,9.5,,43.4,54.7
WO-6327,Blow Molding,ISBM-007,M-SOP-015,2026-07-27,,,8.2,,38.2,44.8
WO-6328,Blow Molding,ISBM-007,M-SOP-017,2026-07-28,,,9.5,,40.3,50.0
WO-6329,Blow Molding,ISBM-007,M-SOP-017,2026-07-28,,,9.1,,41.1,47.1
WO-6330,Blow Molding,ISBM-007,M-SOP-017,2026-07-29,,,9.5,,38.3,48.7
WO-6331,Blow Molding,ISBM-007,M-SOP-017,2026-07-30,,,10.1,,38.5,47.5
WO-6332,Blow Molding,ISBM-007,M-SOP-017,2026-07-31,,,9.0,,43.2,49.7
WO-6333,  Blow Molding  ,ISBM-007,M-SOP-020,2026-07-31,,,8.9,,47.3,50.2
WO-6334,Blow Molding,ISBM-007,M-SOP-020,2026-08-01,,,9.8,,43.9,44.4
WO-6335,Blow Molding,ISBM-007,M-SOP-020,2026-08-02,,,8.2,,39.4,47.6
WO-6336,Blow Molding,ISBM-007,M-SOP-015,2026-08-02,,,10.9,,40.0,49.6
WO-6337,Blow Molding,ISBM-007,M-SOP-020,2026-08-03,,,8.7,,42.8,52.1
WO-6338,BLOW MOLDING,ISBM-007,M-SOP-020,2026-08-03,,,8.2,,39.4,45.3
WO-6339,Blow Molding,ISBM-007,M-SOP-020,2026-08-04,,,8.1,,40.3,45.2
WO-6340,Blow Molding,ISBM-007,M-SOP-020,2026-08-04,,,9.6,,40.0,46.2
WO-6341,Blow Molding,ISBM-007,M-SOP-020,2026-08-05,,,9.9,,42.0,48.0
WO-6342,Blow Molding,ISBM-007,M-SOP-020,2026-08-06,,,9.7,,43.2,47.8
WO-6343,Blow Molding,ISBM-007,M-SOP-015,2026-08-06,,,9.5,,43.5,54.1
WO-6344,Blow Molding,ISBM-007,M-SOP-002,2026-08-07,,,9.1,,39.7,40.6
WO-6345,Blow Molding,ISBM-007,M-SOP-020,2026-08-07,,,8.1,,43.4,45.7
WO-6346,Blow Molding,ISBM-007,M-SOP-020,2026-08-08,,,7.5,,45.7,47.9
WO-6347,Blow Molding,ISBM-007,M-SOP-020,2026-08-09,,,9.8,,45.4,48.2
WO-6348,  Blow Molding  ,ISBM-007,M-SOP-015,2026-08-10,,,10.6,,39.5,57.1
WO-6349,  Blow Molding  ,ISBM-007,M-SOP-002,2026-08-10,,,9.0,,36.1,48.6
WO-6350,Blow Molding,ISBM-007,M-SOP-017,2026-08-11,,,10.2,,44.1,48.8
WO-6351,Blow Molding,ISBM-007,M-SOP-020,2026-08-12,,,10.1,,42.2,49.0
WO-6352,Blow Molding,ISBM-007,M-SOP-020,2026-08-12,,,9.4,,45.6,59.3
WO-6353,Blow Molding,ISBM-007,M-SOP-015,2026-08-13,,,10.9,,40.4,47.1
WO-6354,Blow Molding,ISBM-007,M-SOP-015,2026-08-14,,,9.2,,45.7,48.5
WO-6355,Blow Molding,ISBM-007,M-SOP-002,2026-08-15,,,9.3,,42.1,46.1
WO-6356,Blow Molding,ISBM-007,M-SOP-002,2026-08-15,,,10.8,,36.2,53.1
WO-6357,Blow Molding,ISBM-007,M-SOP-002,2026-08-16,,,9.8,,35.7,43.1
WO-6358,Blow Molding,ISBM-007,M-SOP-002,2026-08-17,,,12.0,,43.3,55.7
WO-6359,Blow Molding,ISBM-007,M-SOP-002,2026-08-18,,,8.8,,36.8,49.1
WO-6360,Blow Molding,ISBM-007,M-SOP-002,2026-08-18,,,8.8,,43.7,49.1
WO-6361,Blow Molding,ISBM-007,M-SOP-002,2026-08-19,,,8.8,,35.2,55.5
WO-6362,Blow Molding,ISBM-007,M-SOP-015,2026-08-20,,,9.6,,40.5,49.9
WO-6363,Blow Molding,ISBM-007,M-SOP-015,2026-08-20,,,9.5,,33.1,52.5
WO-6364,Blow Molding,ISBM-007,M-SOP-017,2026-08-21,,,9.6,,45.5,50.1
WO-6365,BLOW MOLDING,ISBM-007,M-SOP-017,2026-08-22,,,10.0,,41.1,51.0
WO-6366,Blow Molding,ISBM-007,M-SOP-017,2026-08-22,,,10.5,,39.9,44.1
WO-6367,Blow Molding,ISBM-007,M-SOP-017,2026-08-23,,,10.1,,47.5,44.5
WO-6368,Blow Molding,ISBM-007,M-SOP-015,2026-08-24,,,9.4,,42.5,38.5
WO-6369,Blow Molding,ISBM-007,M-SOP-015,2026-08-24,,,10.9,,41.5,54.7
WO-6370,Blow Molding,ISBM-007,M-SOP-002,2026-08-25,,,9.1,,43.7,42.9
WO-6371,Blow Molding,ISBM-007,M-SOP-002,2026-08-26,,,8.6,,34.1,48.7
WO-6372,Blow Molding,ISBM-007,M-SOP-002,2026-08-27,,,8.9,,42.6,48.6
WO-6373,BLOW MOLDING,ISBM-007,M-SOP-002,2026-08-27,,,9.3,,41.3,46.2
WO-6374,Blow Molding,ISBM-007,M-SOP-002,2026-08-28,,,9.2,,43.4,49.7
WO-6375,Blow Molding,ISBM-007,M-SOP-017,2026-08-29,,,9.7,,39.3,44.4
WO-6376,Blow Molding,ISBM-007,M-SOP-017,2026-08-30,,,9.6,,48.7,51.9
WO-6377,Blow Molding,ISBM-007,M-SOP-017,2026-08-30,,,8.4,,40.2,46.0
