PrintLot,BottleLot,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-SK-M-SOP-017-4671,LOTE-M-SOP-017-4671,WO-5919,WO-15441,2025-10-27,Shift 2,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-008,3842,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-10-28 18:46:27.779,—,Beatriz Costa
LOTE-SK-M-SOP-017-4675,LOTE-M-SOP-017-4675,WO-5928,WO-15442,2025-11-02,Shift 3,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-007,3973,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-11-02 22:26:35.372,—,Elena Santos
LOTE-SK-M-SOP-015-4676,LOTE-M-SOP-015-4676,WO-5931,WO-15445,2025-11-04,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-007,15218,M,315,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2025-11-05 03:40:36.093,Foil Transfer:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-015-4677,LOTE-M-SOP-015-4677,WO-5933,WO-15447,2025-11-05,Shift 3,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-003,8862,L,200,0,6,0,6,Approved,Approved,Approved - First Pass,2025-11-05 20:14:25.752,—,Elena Santos
LOTE-SK-M-SOP-015-4689,LOTE-M-SOP-015-4689,WO-5953,WO-15448,2025-11-18,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-005,5582,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-11-19 09:01:16.454,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4691,LOTE-M-SOP-015-4691,WO-5957,WO-15449,2025-11-20,Shift 3,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-004,3662,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-11-20 17:00:01.007,—,Elena Santos
LOTE-SK-M-SOP-015-4694,LOTE-M-SOP-015-4694,WO-5963,WO-15451,2025-11-24,Shift 2,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-003,6033,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-11-25 10:34:17.973,—,Beatriz Costa
LOTE-SK-M-SOP-015-4698,LOTE-M-SOP-015-4698,WO-5973,WO-15452,2025-12-02,Shift 1,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-003,5229,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-12-03 10:57:00.707,—,Ana Silva
LOTE-SK-M-SOP-015-4700,LOTE-M-SOP-015-4700,WO-5978,WO-15454,2025-12-05,Shift 1,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-006,9287,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2025-12-06 07:40:46.767,—,Elena Santos
LOTE-SK-M-SOP-015-4703,LOTE-M-SOP-015-4703,WO-5982,WO-15455,2025-12-08,SHIFT 3,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-008,4853,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-12-09 19:22:36.077,—,Elena Santos
LOTE-SK-M-SOP-015-4704,LOTE-M-SOP-015-4704,WO-5984,WO-15457,2025-12-09,Shift 2,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-001,6618,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-12-10 06:43:01.588,—,Ana Silva
LOTE-SK-M-SOP-015-4711,LOTE-M-SOP-015-4711,WO-5995,WO-15461,2025-12-17,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-003,3592,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-12-18 08:32:21.757,—,Elena Santos
LOTE-SK-M-SOP-017-4719,LOTE-M-SOP-017-4719,WO-6009,WO-15463,2025-12-26,Shift 1,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-004,8410,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-12-27 10:59:36.957,—,Ana Silva
LOTE-SK-M-SOP-015-4720,LOTE-M-SOP-015-4720,WO-6012,WO-15466,2025-12-28,Shift 1,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-008,14923,M,315,0,5,0,5,Approved,Approved,Approved - First Pass,2025-12-29 19:21:11.398,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4734,LOTE-M-SOP-017-4734,WO-6035,WO-15469,2026-01-12,Shift 1,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-006,17102,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-01-13 10:39:37.814,—,Elena Santos
LOTE-SK-M-SOP-015-4742,LOTE-M-SOP-015-4742,WO-6051,WO-15470,2026-01-22,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-006,3914,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-01-24 01:49:00.805,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4746,LOTE-M-SOP-015-4746,WO-6059,WO-15472,2026-01-29,Shift 3,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-007,9425,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-01-30 01:43:38.577,—,Elena Santos
LOTE-SK-M-SOP-015-4748,LOTE-M-SOP-015-4748,WO-6062,WO-15474,2026-01-31,  Shift 1  ,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-007,10086,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-02-01 12:52:29.022,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4761,LOTE-M-SOP-015-4761,WO-6081,WO-15475,2026-02-14,Shift 3,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-007,2231,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-02-14 17:51:47.185,—,Carlos Mendes
LOTE-SK-M-SOP-015-4764,LOTE-M-SOP-015-4764,WO-6086,WO-15476,2026-02-16,Shift 2,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-004,2585,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-02-17 06:25:18.784,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4770,LOTE-M-SOP-017-4770,WO-6095,WO-15478,2026-02-23,Shift 2,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-003,11597,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-02-24 20:59:58.352,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4779,LOTE-M-SOP-015-4779,WO-6109,WO-15480,2026-03-05,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-001,6247,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-03-06 13:25:00.313,—,Elena Santos
LOTE-SK-M-SOP-015-4780,LOTE-M-SOP-015-4780,WO-6112,WO-15483,2026-03-07,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-008,13964,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-03-07 23:06:32.165,—,Ana Silva
LOTE-SK-M-SOP-015-4784,LOTE-M-SOP-015-4784,WO-6118,WO-15486,2026-03-11,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-007,5583,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-03-12 15:46:06.274,—,Elena Santos
LOTE-SK-M-SOP-015-4785,LOTE-M-SOP-015-4785,WO-6120,WO-15488,2026-03-13,Shift 1,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-004,10613,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-03-14 09:43:33.760,—,Ana Silva
LOTE-SK-M-SOP-015-4802,LOTE-M-SOP-015-4802,WO-6156,WO-15494,2026-04-06,Shift 2,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-008,14306,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-04-07 13:30:00.104,—,Elena Santos
LOTE-SK-M-SOP-017-4806,LOTE-M-SOP-017-4806,WO-6163,WO-15495,2026-04-11,Shift 3,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-003,4039,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-04-12 19:18:32.966,—,Carlos Mendes
LOTE-SK-M-SOP-015-4809,LOTE-M-SOP-015-4809,WO-6170,WO-15498,2026-04-16,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-008,8880,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-04-18 02:40:57.355,—,Carlos Mendes
LOTE-SK-M-SOP-015-4815,LOTE-M-SOP-015-4815,WO-6181,WO-15501,2026-04-22,Shift 2,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-002,8957,L,200,0,6,0,6,Approved,Approved,Approved - First Pass,2026-04-23 20:10:18.394,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4817,LOTE-M-SOP-015-4817,WO-6183,WO-15502,2026-04-25,shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-004,2612,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-04-26 08:46:19.180,—,Carlos Mendes
LOTE-SK-M-SOP-015-4820,LOTE-M-SOP-015-4820,WO-6187,WO-15504,2026-04-27,Shift 1,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-004,9031,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-04-28 07:04:10.038,—,Elena Santos
LOTE-SK-M-SOP-015-4823,LOTE-M-SOP-015-4823,WO-6191,WO-15505,2026-04-30,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-006,4576,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-05-01 15:45:43.101,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4825,LOTE-M-SOP-017-4825,WO-6196,WO-15508,2026-05-03,Shift 1,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-004,16673,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-05-04 01:55:08.536,—,Elena Santos
LOTE-SK-M-SOP-015-4834,LOTE-M-SOP-015-4834,WO-6210,WO-15511,2026-05-12,Shift 3,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-005,1568,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-05-12 07:19:21.981,—,Elena Santos
LOTE-SK-M-SOP-015-4836,LOTE-M-SOP-015-4836,WO-6214,WO-15514,2026-05-14,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-007,11686,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-05-15 13:20:30.098,—,Elena Santos
LOTE-SK-M-SOP-015-4839,LOTE-M-SOP-015-4839,WO-6222,WO-15517,2026-05-19,Shift 1,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-001,8298,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-05-20 05:07:48.439,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4840,LOTE-M-SOP-017-4840,WO-6223,WO-15518,2026-05-20,Shift 1,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-007,3994,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-05-20 19:46:29.176,—,Beatriz Costa
LOTE-SK-M-SOP-015-4841,LOTE-M-SOP-015-4841,WO-6224,WO-15519,2026-05-20,Shift 3,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-003,1601,L,200,1,1,0,2,Rejected,Rejected,Rejected - Scrapped,2026-05-21 11:32:00.833,Foil Transfer:1(Re=1),Elena Santos
LOTE-SK-M-SOP-015-4847,LOTE-M-SOP-015-4847,WO-6237,WO-15524,2026-05-29,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-001,8972,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-05-30 14:56:34.481,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4851,LOTE-M-SOP-015-4851,WO-6243,WO-15525,2026-06-02,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-001,2986,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-06-03 11:29:32.115,—,Beatriz Costa
LOTE-SK-M-SOP-015-4862,LOTE-M-SOP-015-4862,WO-6261,WO-15527,2026-06-15,SHIFT 2,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-004,6549,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-06-16 21:04:18.314,—,Ana Silva
LOTE-SK-M-SOP-015-4870,LOTE-M-SOP-015-4870,WO-6275,WO-15530,2026-06-24,Shift 2,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-007,6287,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-06-25 16:06:13.120,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4871,LOTE-M-SOP-015-4871,WO-6277,WO-15532,2026-06-25,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-004,5242,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-06-26 12:57:24.598,—,Carlos Mendes
LOTE-SK-M-SOP-015-4876,LOTE-M-SOP-015-4876,WO-6287,WO-15534,2026-07-01,Shift 2,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-002,8612,L,200,1,5,0,6,Rejected,Rejected,Rejected - Scrapped,2026-07-02 19:14:38.056,Foil Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-015-4884,LOTE-M-SOP-015-4884,WO-6301,WO-15535,2026-07-11,SHIFT 3,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-007,6812,L,200,0,6,0,6,Approved,Approved,Approved - First Pass,2026-07-11 23:53:19.381,—,Ana Silva
LOTE-SK-M-SOP-015-4888,LOTE-M-SOP-015-4888,WO-6310,WO-15540,2026-07-18,Shift 3,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-004,12648,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-07-19 08:26:28.028,—,Ana Silva
LOTE-SK-M-SOP-015-4890,LOTE-M-SOP-015-4890,WO-6315,WO-15542,2026-07-20,Shift 3,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-005,1797,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-07-22 02:37:12.307,—,Beatriz Costa
LOTE-SK-M-SOP-015-4897,LOTE-M-SOP-015-4897,WO-6327,WO-15544,2026-07-28,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-004,4048,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-07-29 09:50:36.165,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4907,LOTE-M-SOP-015-4907,WO-6343,WO-15546,2026-08-07,Shift 2,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-001,3019,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-08-09 04:22:01.198,—,Ana Silva
LOTE-SK-M-SOP-015-4910,LOTE-M-SOP-015-4910,WO-6348,WO-15547,2026-08-11,Shift 1,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-004,4115,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-11 19:56:50.613,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4914,LOTE-M-SOP-015-4914,WO-6354,WO-15549,2026-08-16,Shift 3,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-004,9002,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-08-17 03:06:29.913,—,Ana Silva
LOTE-SK-M-SOP-015-4918,LOTE-M-SOP-015-4918,WO-6362,WO-15550,2026-08-22,  Shift 3  ,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-007,6509,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-08-22 19:45:17.445,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4921,LOTE-M-SOP-015-4921,WO-6369,WO-15553,2026-08-26,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-006,7759,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-08-27 11:47:22.083,—,Beatriz Costa
LOTE-SK-M-SOP-017-4928,LOTE-M-SOP-017-4928,WO-6385,WO-15554,2026-09-06,Shift 1,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-004,3253,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-09-07 03:38:16.480,—,Beatriz Costa
LOTE-SK-M-SOP-015-4931,LOTE-M-SOP-015-4931,WO-6391,WO-15557,2026-09-09,Shift 2,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-005,14689,M,315,2,7,0,9,Rejected,Rejected,Rejected - Scrapped,2026-09-11 01:56:20.017,Foil Transfer:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-015-4932,LOTE-M-SOP-015-4932,WO-6394,WO-15560,2026-09-12,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-006,12869,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-09-13 06:56:11.424,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4936,LOTE-M-SOP-015-4936,WO-6398,WO-15561,2026-09-15,Shift 1,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-006,4557,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-09-16 00:41:16.595,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4938,LOTE-M-SOP-017-4938,WO-6402,WO-15563,2026-09-17,  Shift 1  ,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-008,8615,L,200,0,6,0,6,Approved,Approved,Approved - First Pass,2026-09-18 14:02:11.469,—,Beatriz Costa
LOTE-SK-M-SOP-015-4939,LOTE-M-SOP-015-4939,WO-6405,WO-15566,2026-09-19,Shift 2,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-007,7626,L,200,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-09-20 20:03:09.185,Foil Transfer:1(Re=1),Elena Santos
LOTE-SK-M-SOP-017-4940,LOTE-M-SOP-017-4940,WO-6406,WO-15567,2026-09-20,Shift 3,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-007,6214,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-09-21 04:27:58.062,—,Beatriz Costa
LOTE-SK-M-SOP-017-4942,LOTE-M-SOP-017-4942,WO-6409,WO-15568,2026-09-21,Shift 1,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-006,7368,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-09-22 13:57:32.785,—,Carlos Mendes
LOTE-SK-M-SOP-017-4949,LOTE-M-SOP-017-4949,WO-6427,WO-15571,2026-10-03,Shift 2,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-002,13065,M,315,1,5,0,6,Rejected,Approved,Approved - Released on Deviation,2026-10-05 01:36:15.973,—,Elena Santos
LOTE-SK-M-SOP-015-4953,LOTE-M-SOP-015-4953,WO-6434,WO-15572,2026-10-08,Shift 1,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-008,5338,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-10-09 13:49:56.817,—,Ana Silva
LOTE-SK-M-SOP-015-4960,LOTE-M-SOP-015-4960,WO-6445,WO-15575,2026-10-15,Shift 1,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-007,3476,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-16 12:45:47.127,—,Carlos Mendes
LOTE-SK-M-SOP-015-4961,LOTE-M-SOP-015-4961,WO-6447,WO-15577,2026-10-16,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-007,10372,M,315,0,6,0,6,Approved,Approved,Approved - First Pass,2026-10-17 15:13:42.735,—,Carlos Mendes
LOTE-SK-M-SOP-015-4964,LOTE-M-SOP-015-4964,WO-6453,WO-15578,2026-10-20,Shift 2,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-003,3075,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-10-21 14:23:49.281,—,Ana Silva
LOTE-SK-M-SOP-015-4967,LOTE-M-SOP-015-4967,WO-6459,WO-15580,2026-10-25,Shift 2,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-005,10025,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-10-26 15:45:51.886,—,Carlos Mendes
LOTE-SK-M-SOP-015-4978,LOTE-M-SOP-015-4978,WO-6478,WO-15584,2026-11-07,Shift 3,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-003,3159,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-07 21:12:46.516,—,Elena Santos
LOTE-SK-M-SOP-017-4979,LOTE-M-SOP-017-4979,WO-6481,WO-15587,2026-11-08,Shift 2,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-005,21604,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-11-09 20:37:21.177,—,Ana Silva
LOTE-SK-M-SOP-015-4981,LOTE-M-SOP-015-4981,WO-6485,WO-15589,2026-11-11,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-007,5105,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-11-12 17:49:48.799,—,Ana Silva
LOTE-SK-M-SOP-015-4987,LOTE-M-SOP-015-4987,WO-6495,WO-15591,2026-11-17,Shift 1,HF-001,RS-HF-001,FR-015-PETG-500,1,COR-005,7674,L,200,0,7,0,7,Approved,Approved,Approved - First Pass,2026-11-18 06:24:24.341,—,Carlos Mendes
LOTE-SK-M-SOP-017-4990,LOTE-M-SOP-017-4990,WO-6500,WO-15592,2026-11-20,Shift 1,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-002,6622,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-21 18:28:06.626,—,Beatriz Costa
LOTE-SK-M-SOP-015-4994,LOTE-M-SOP-015-4994,WO-6507,WO-15594,2026-11-24,Shift 2,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-007,6111,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-25 12:33:30.767,—,Elena Santos
LOTE-SK-M-SOP-017-5001,LOTE-M-SOP-017-5001,WO-6519,WO-15595,2026-12-03,Shift 3,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-002,14824,M,315,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-12-04 08:14:43.954,Foil Adhesion:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-015-5011,LOTE-M-SOP-015-5011,WO-6539,WO-15600,2026-12-16,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-008,2624,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-12-17 16:30:02.119,—,Ana Silva
LOTE-SK-M-SOP-015-5015,LOTE-M-SOP-015-5015,WO-6544,WO-15602,2026-12-19,SHIFT 3,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-004,11148,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-12-20 22:33:01.789,—,Ana Silva
LOTE-SK-M-SOP-015-5020,LOTE-M-SOP-015-5020,WO-6555,WO-15607,2026-12-27,Shift 2,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-006,10931,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-12-28 16:24:43.919,—,Ana Silva
LOTE-SK-M-SOP-022-5026,LOTE-M-SOP-022-5026,WO-6565,WO-15612,2025-07-03,Shift 1,HF-002,RS-HF-002,FR-022-PP-PCR-1000,1,COR-006,3769,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-04 13:33:30.766,—,Ana Silva
LOTE-SK-M-SOP-022-5027,LOTE-M-SOP-022-5027,WO-6566,WO-15613,2025-07-03,Shift 1,HF-001,RS-HF-001,FR-022-HDPE-PCR-1000,1,COR-007,5906,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-04 10:08:13.537,—,Beatriz Costa
LOTE-SK-M-SOP-019-5034,LOTE-M-SOP-019-5034,WO-6580,WO-15620,2025-07-12,Shift 2,HF-001,RS-HF-001,FR-019-HDPE-600,1,COR-003,15343,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-13 23:00:58.535,—,Elena Santos
LOTE-SK-M-SOP-019-5035,LOTE-M-SOP-019-5035,WO-6582,WO-15622,2025-07-14,Shift 3,HF-001,RS-HF-001,FR-019-HDPE-600,1,COR-007,5740,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-07-14 22:47:40.966,—,Diogo Ferreira
LOTE-SK-M-SOP-022-5039,LOTE-M-SOP-022-5039,WO-6590,WO-15628,2025-07-20,Shift 1,HF-002,RS-HF-002,FR-022-HDPE-PCR-1000,1,COR-006,9703,L,200,0,5,0,5,Approved,Approved,Approved - First Pass,2025-07-21 10:26:34.251,—,Ana Silva
LOTE-SK-M-SOP-022-5044,LOTE-M-SOP-022-5044,WO-6599,WO-15633,2025-07-26,Shift 2,HF-001,RS-HF-001,FR-022-HDPE-PCR-1000,1,COR-001,7694,L,200,1,3,0,4,Rejected,Rejected,Rejected - Scrapped,2025-07-27 14:24:49.273,Foil Adhesion:1(Re=1),Elena Santos
LOTE-SK-M-SOP-019-5045,LOTE-M-SOP-019-5045,WO-6602,WO-15636,2025-07-28,Shift 1,HF-001,RS-HF-001,FR-019-PETG-750,1,COR-002,19881,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-29 06:26:24.192,—,Ana Silva
LOTE-SK-M-SOP-019-5047,LOTE-M-SOP-019-5047,WO-6607,WO-15638,2025-07-31,Shift 2,HF-001,RS-HF-001,FR-019-PETG-750,1,COR-003,12608,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2025-08-02 00:52:37.082,—,Carlos Mendes
LOTE-SK-M-SOP-019-5048,LOTE-M-SOP-019-5048,WO-6609,WO-15640,2025-08-02,Shift 1,HF-001,RS-HF-001,FR-019-HDPE-600,1,COR-007,14167,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2025-08-03 21:38:09.541,—,Elena Santos
LOTE-SK-M-SOP-022-5053,LOTE-M-SOP-022-5053,WO-6620,WO-15647,2025-08-10,  Shift 2  ,HF-002,RS-HF-002,FR-022-HDPE-PCR-1000,1,COR-007,6854,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-08-11 11:01:25.181,—,Beatriz Costa
LOTE-SK-M-SOP-019-5054,LOTE-M-SOP-019-5054,WO-6622,WO-15649,2025-08-12,Shift 2,HF-001,RS-HF-001,FR-019-MDPE-750,1,COR-005,13288,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-08-14 03:31:54.092,—,Elena Santos
LOTE-SK-M-SOP-022-5055,LOTE-M-SOP-022-5055,WO-6624,WO-15651,2025-08-14,Shift 1,HF-001,RS-HF-001,FR-022-PVC-1000,1,COR-008,5483,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-08-15 16:18:41.685,—,Ana Silva
LOTE-SK-M-SOP-022-5068,LOTE-M-SOP-022-5068,WO-6642,WO-15661,2025-08-26,Shift 1,HF-001,RS-HF-001,FR-022-PVC-1000,1,COR-006,2031,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-08-27 02:31:49.666,—,Ana Silva
LOTE-SK-M-SOP-022-5078,LOTE-M-SOP-022-5078,WO-6657,WO-15666,2025-09-06,Shift 2,HF-002,RS-HF-002,FR-022-PP-PCR-1000,1,COR-003,4196,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-09-07 18:27:56.531,—,Beatriz Costa
